Data,Wartość dla NN Indeks Odpowiedzialnego Inwestowania (A),Waluta
2009-04-06,191.25,PLN
2009-04-07,189.92,PLN
2009-04-08,197.30,PLN
2009-04-09,201.74,PLN
2009-04-14,201.74,PLN
2009-04-15,202.38,PLN
2009-04-16,201.80,PLN
2009-04-17,197.47,PLN
2009-04-20,193.49,PLN
2009-04-21,193.67,PLN
2009-04-22,197.14,PLN
2009-04-23,198.81,PLN
2009-04-24,203.13,PLN
2009-04-27,201.02,PLN
2009-04-28,196.73,PLN
2009-04-29,202.64,PLN
2009-04-30,207.13,PLN
2009-05-04,213.86,PLN
2009-05-05,212.50,PLN
2009-05-06,213.79,PLN
2009-05-07,212.92,PLN
2009-05-08,212.09,PLN
2009-05-11,209.95,PLN
2009-05-12,215.09,PLN
2009-05-13,211.10,PLN
2009-05-14,209.43,PLN
2009-05-15,211.12,PLN
2009-05-18,214.14,PLN
2009-05-19,217.05,PLN
2009-05-20,217.57,PLN
2009-05-21,213.74,PLN
2009-05-22,211.94,PLN
2009-05-25,210.60,PLN
2009-05-26,210.43,PLN
2009-05-27,213.77,PLN
2009-05-28,211.73,PLN
2009-05-29,210.92,PLN
2009-06-01,220.00,PLN
2009-06-02,223.80,PLN
2009-06-03,222.18,PLN
2009-06-04,224.70,PLN
2009-06-05,224.03,PLN
2009-06-08,220.40,PLN
2009-06-09,223.86,PLN
2009-06-10,227.26,PLN
2009-06-12,229.89,PLN
2009-06-15,227.24,PLN
2009-06-16,226.78,PLN
2009-06-17,222.60,PLN
2009-06-18,222.41,PLN
2009-06-19,225.80,PLN
2009-06-22,215.49,PLN
2009-06-23,214.89,PLN
2009-06-24,217.08,PLN
2009-06-25,216.80,PLN
2009-06-26,217.94,PLN
2009-06-29,219.33,PLN
2009-06-30,219.36,PLN
2009-07-01,220.28,PLN
2009-07-02,217.23,PLN
2009-07-03,216.20,PLN
2009-07-06,214.24,PLN
2009-07-07,214.06,PLN
2009-07-08,213.59,PLN
2009-07-09,215.18,PLN
2009-07-10,213.13,PLN
2009-07-13,214.57,PLN
2009-07-14,222.22,PLN
2009-07-15,225.92,PLN
2009-07-16,226.19,PLN
2009-07-17,224.91,PLN
2009-07-20,232.88,PLN
2009-07-21,235.57,PLN
2009-07-22,233.48,PLN
2009-07-23,237.16,PLN
2009-07-24,239.82,PLN
2009-07-27,240.60,PLN
2009-07-28,237.88,PLN
2009-07-29,238.83,PLN
2009-07-30,246.45,PLN
2009-07-31,246.79,PLN
2009-08-03,248.64,PLN
2009-08-04,246.25,PLN
2009-08-05,241.82,PLN
2009-08-06,242.93,PLN
2009-08-07,246.12,PLN
2009-08-10,248.81,PLN
2009-08-11,245.75,PLN
2009-08-12,244.73,PLN
2009-08-13,248.71,PLN
2009-08-14,247.01,PLN
2009-08-17,241.74,PLN
2009-08-18,243.46,PLN
2009-08-19,244.75,PLN
2009-08-20,250.49,PLN
2009-08-21,256.50,PLN
2009-08-24,261.26,PLN
2009-08-25,263.64,PLN
2009-08-26,258.72,PLN
2009-08-27,257.12,PLN
2009-08-28,259.64,PLN
2009-08-31,258.69,PLN
2009-09-01,254.82,PLN
2009-09-02,246.59,PLN
2009-09-03,247.75,PLN
2009-09-04,249.10,PLN
2009-09-07,255.63,PLN
2009-09-08,254.56,PLN
2009-09-09,255.84,PLN
2009-09-10,252.85,PLN
2009-09-11,250.09,PLN
2009-09-14,245.69,PLN
2009-09-15,245.99,PLN
2009-09-16,249.97,PLN
2009-09-17,251.45,PLN
2009-09-18,250.34,PLN
2009-09-21,249.18,PLN
2009-09-22,257.95,PLN
2009-09-23,259.15,PLN
2009-09-24,258.98,PLN
2009-09-25,258.16,PLN
2009-09-28,258.71,PLN
2009-09-29,255.13,PLN
2009-09-30,254.56,PLN
2009-10-01,258.38,PLN
2009-10-02,252.00,PLN
2009-10-05,252.35,PLN
2009-10-06,256.65,PLN
2009-10-07,253.85,PLN
2009-10-08,255.39,PLN
2009-10-09,255.97,PLN
2009-10-12,257.34,PLN
2009-10-13,255.80,PLN
2009-10-14,260.63,PLN
2009-10-15,258.14,PLN
2009-10-16,257.09,PLN
2009-10-19,260.46,PLN
2009-10-20,262.61,PLN
2009-10-21,263.97,PLN
2009-10-22,264.11,PLN
2009-10-23,266.94,PLN
2009-10-26,264.43,PLN
2009-10-27,260.67,PLN
2009-10-28,256.73,PLN
2009-10-29,259.27,PLN
2009-10-30,256.86,PLN
2009-11-02,256.03,PLN
2009-11-03,251.12,PLN
2009-11-04,255.26,PLN
2009-11-05,259.07,PLN
2009-11-06,257.55,PLN
2009-11-09,263.86,PLN
2009-11-10,264.84,PLN
2009-11-12,266.19,PLN
2009-11-13,263.81,PLN
2009-11-16,269.72,PLN
2009-11-17,268.92,PLN
2009-11-18,264.60,PLN
2009-11-19,260.81,PLN
2009-11-20,262.76,PLN
2009-11-23,267.01,PLN
2009-11-24,264.00,PLN
2009-11-25,263.50,PLN
2009-11-26,260.13,PLN
2009-11-27,259.10,PLN
2009-11-30,262.20,PLN
2009-12-01,263.94,PLN
2009-12-02,264.90,PLN
2009-12-03,265.38,PLN
2009-12-04,268.87,PLN
2009-12-07,267.61,PLN
2009-12-08,263.69,PLN
2009-12-09,259.77,PLN
2009-12-10,259.22,PLN
2009-12-11,260.84,PLN
2009-12-14,262.40,PLN
2009-12-15,262.75,PLN
2009-12-16,263.79,PLN
2009-12-17,261.32,PLN
2009-12-18,260.23,PLN
2009-12-21,261.15,PLN
2009-12-22,262.07,PLN
2009-12-23,261.80,PLN
2009-12-28,263.94,PLN
2009-12-29,265.46,PLN
2009-12-30,264.21,PLN
2009-12-31,263.82,PLN
2010-01-04,268.45,PLN
2010-01-05,269.99,PLN
2010-01-06,270.87,PLN
2010-01-07,268.72,PLN
2010-01-08,269.04,PLN
2010-01-11,271.24,PLN
2010-01-12,269.33,PLN
2010-01-13,270.12,PLN
2010-01-14,269.97,PLN
2010-01-15,269.39,PLN
2010-01-18,271.22,PLN
2010-01-19,272.95,PLN
2010-01-20,273.61,PLN
2010-01-21,272.01,PLN
2010-01-22,267.39,PLN
2010-01-25,267.05,PLN
2010-01-26,264.60,PLN
2010-01-27,263.90,PLN
2010-01-28,263.77,PLN
2010-01-29,264.92,PLN
2010-02-01,263.67,PLN
2010-02-02,264.88,PLN
2010-02-03,265.88,PLN
2010-02-04,257.46,PLN
2010-02-05,251.48,PLN
2010-02-08,250.89,PLN
2010-02-09,252.55,PLN
2010-02-10,253.83,PLN
2010-02-11,251.60,PLN
2010-02-12,254.62,PLN
2010-02-15,258.06,PLN
2010-02-16,257.08,PLN
2010-02-17,260.33,PLN
2010-02-18,258.38,PLN
2010-02-19,258.58,PLN
2010-02-22,260.00,PLN
2010-02-23,258.29,PLN
2010-02-24,257.56,PLN
2010-02-25,255.04,PLN
2010-02-26,259.56,PLN
2010-03-01,260.62,PLN
2010-03-02,264.52,PLN
2010-03-03,265.00,PLN
2010-03-04,265.86,PLN
2010-03-05,268.54,PLN
2010-03-08,270.07,PLN
2010-03-09,269.66,PLN
2010-03-10,271.72,PLN
2010-03-11,271.88,PLN
2010-03-12,272.85,PLN
2010-03-15,271.75,PLN
2010-03-16,275.40,PLN
2010-03-17,277.36,PLN
2010-03-18,276.53,PLN
2010-03-19,276.31,PLN
2010-03-22,276.04,PLN
2010-03-23,277.68,PLN
2010-03-24,277.24,PLN
2010-03-25,281.05,PLN
2010-03-26,280.61,PLN
2010-03-29,280.44,PLN
2010-03-30,281.63,PLN
2010-03-31,281.20,PLN
2010-04-01,285.53,PLN
2010-04-06,287.67,PLN
2010-04-07,286.13,PLN
2010-04-08,282.86,PLN
2010-04-09,285.71,PLN
2010-04-12,287.00,PLN
2010-04-13,288.06,PLN
2010-04-14,291.41,PLN
2010-04-15,291.51,PLN
2010-04-16,290.71,PLN
2010-04-19,285.02,PLN
2010-04-20,288.54,PLN
2010-04-21,287.16,PLN
2010-04-22,282.49,PLN
2010-04-23,285.00,PLN
2010-04-26,289.91,PLN
2010-04-27,287.39,PLN
2010-04-28,283.29,PLN
2010-04-29,286.79,PLN
2010-04-30,288.28,PLN
2010-05-04,281.25,PLN
2010-05-05,277.02,PLN
2010-05-06,274.98,PLN
2010-05-07,269.06,PLN
2010-05-10,279.93,PLN
2010-05-11,277.72,PLN
2010-05-12,281.37,PLN
2010-05-13,281.46,PLN
2010-05-14,276.97,PLN
2010-05-17,278.51,PLN
2010-05-18,280.30,PLN
2010-05-19,273.64,PLN
2010-05-20,266.97,PLN
2010-05-21,267.89,PLN
2010-05-24,270.53,PLN
2010-05-25,265.80,PLN
2010-05-26,273.67,PLN
2010-05-27,276.29,PLN
2010-05-28,279.00,PLN
2010-05-31,280.03,PLN
2010-06-01,276.41,PLN
2010-06-02,277.26,PLN
2010-06-04,273.75,PLN
2010-06-07,271.28,PLN
2010-06-08,270.70,PLN
2010-06-09,271.92,PLN
2010-06-10,274.73,PLN
2010-06-11,274.48,PLN
2010-06-14,276.83,PLN
2010-06-15,277.30,PLN
2010-06-16,277.39,PLN
2010-06-17,275.40,PLN
2010-06-18,275.04,PLN
2010-06-21,277.31,PLN
2010-06-22,276.32,PLN
2010-06-23,272.65,PLN
2010-06-24,271.64,PLN
2010-06-25,272.38,PLN
2010-06-28,272.55,PLN
2010-06-29,267.83,PLN
2010-06-30,266.79,PLN
2010-07-01,266.68,PLN
2010-07-02,269.40,PLN
2010-07-05,268.63,PLN
2010-07-06,272.10,PLN
2010-07-07,271.58,PLN
2010-07-08,272.18,PLN
2010-07-09,272.46,PLN
2010-07-12,274.21,PLN
2010-07-13,276.14,PLN
2010-07-14,277.44,PLN
2010-07-15,277.81,PLN
2010-07-16,276.54,PLN
2010-07-19,276.26,PLN
2010-07-20,274.44,PLN
2010-07-21,278.67,PLN
2010-07-22,281.95,PLN
2010-07-23,282.63,PLN
2010-07-26,285.02,PLN
2010-07-27,284.65,PLN
2010-07-28,283.68,PLN
2010-07-29,284.44,PLN
2010-07-30,283.59,PLN
2010-08-02,289.17,PLN
2010-08-03,289.32,PLN
2010-08-04,290.26,PLN
2010-08-05,289.32,PLN
2010-08-06,289.44,PLN
2010-08-09,288.30,PLN
2010-08-10,285.08,PLN
2010-08-11,282.22,PLN
2010-08-12,282.83,PLN
2010-08-13,281.60,PLN
2010-08-16,284.21,PLN
2010-08-17,285.65,PLN
2010-08-18,284.85,PLN
2010-08-19,283.90,PLN
2010-08-20,282.24,PLN
2010-08-23,284.37,PLN
2010-08-24,279.55,PLN
2010-08-25,277.90,PLN
2010-08-26,278.94,PLN
2010-08-27,281.22,PLN
2010-08-30,280.42,PLN
2010-08-31,281.81,PLN
2010-09-01,283.17,PLN
2010-09-02,284.72,PLN
2010-09-03,286.14,PLN
2010-09-06,287.24,PLN
2010-09-07,286.36,PLN
2010-09-08,290.30,PLN
2010-09-09,291.18,PLN
2010-09-10,290.60,PLN
2010-09-13,293.88,PLN
2010-09-14,292.93,PLN
2010-09-15,293.14,PLN
2010-09-16,292.32,PLN
2010-09-17,291.92,PLN
2010-09-20,292.97,PLN
2010-09-21,295.34,PLN
2010-09-22,295.10,PLN
2010-09-23,293.83,PLN
2010-09-24,297.21,PLN
2010-09-27,296.29,PLN
2010-09-28,294.37,PLN
2010-09-29,295.57,PLN
2010-09-30,297.21,PLN
2010-10-01,297.60,PLN
2010-10-04,299.19,PLN
2010-10-05,301.35,PLN
2010-10-06,301.44,PLN
2010-10-07,298.51,PLN
2010-10-08,297.19,PLN
2010-10-11,298.45,PLN
2010-10-12,298.83,PLN
2010-10-13,303.75,PLN
2010-10-14,302.69,PLN
2010-10-15,301.15,PLN
2010-10-18,301.61,PLN
2010-10-19,298.30,PLN
2010-10-20,298.87,PLN
2010-10-21,301.53,PLN
2010-10-22,300.62,PLN
2010-10-25,301.41,PLN
2010-10-26,300.67,PLN
2010-10-27,302.14,PLN
2010-10-28,301.97,PLN
2010-10-29,303.47,PLN
2010-11-02,305.37,PLN
2010-11-03,304.88,PLN
2010-11-04,309.12,PLN
2010-11-05,310.26,PLN
2010-11-08,310.30,PLN
2010-11-09,313.70,PLN
2010-11-10,310.48,PLN
2010-11-12,311.79,PLN
2010-11-15,310.33,PLN
2010-11-16,306.54,PLN
2010-11-17,304.80,PLN
2010-11-18,305.42,PLN
2010-11-19,302.84,PLN
2010-11-22,301.73,PLN
2010-11-23,300.50,PLN
2010-11-24,302.24,PLN
2010-11-25,302.54,PLN
2010-11-26,300.26,PLN
2010-11-29,297.86,PLN
2010-11-30,298.90,PLN
2010-12-01,303.37,PLN
2010-12-02,305.46,PLN
2010-12-03,307.30,PLN
2010-12-06,309.87,PLN
2010-12-07,311.27,PLN
2010-12-08,311.86,PLN
2010-12-09,311.25,PLN
2010-12-10,311.44,PLN
2010-12-13,311.91,PLN
2010-12-14,311.55,PLN
2010-12-15,312.69,PLN
2010-12-16,311.18,PLN
2010-12-17,312.14,PLN
2010-12-20,310.90,PLN
2010-12-21,312.88,PLN
2010-12-22,312.78,PLN
2010-12-23,312.88,PLN
2010-12-27,312.23,PLN
2010-12-28,311.75,PLN
2010-12-29,314.19,PLN
2010-12-30,312.68,PLN
2010-12-31,311.51,PLN
2011-01-03,314.64,PLN
2011-01-04,312.58,PLN
2011-01-05,309.65,PLN
2011-01-07,309.57,PLN
2011-01-10,307.20,PLN
2011-01-11,308.52,PLN
2011-01-12,312.02,PLN
2011-01-13,312.58,PLN
2011-01-14,312.06,PLN
2011-01-17,313.22,PLN
2011-01-18,316.97,PLN
2011-01-19,314.75,PLN
2011-01-20,312.88,PLN
2011-01-21,313.57,PLN
2011-01-24,312.57,PLN
2011-01-25,311.93,PLN
2011-01-26,313.07,PLN
2011-01-27,313.97,PLN
2011-01-28,312.01,PLN
2011-01-31,311.95,PLN
2011-02-01,313.96,PLN
2011-02-02,313.53,PLN
2011-02-03,313.63,PLN
2011-02-04,314.65,PLN
2011-02-07,315.31,PLN
2011-02-08,314.94,PLN
2011-02-09,313.71,PLN
2011-02-10,310.97,PLN
2011-02-11,312.70,PLN
2011-02-14,312.85,PLN
2011-02-15,311.95,PLN
2011-02-16,311.72,PLN
2011-02-17,309.13,PLN
2011-02-18,309.42,PLN
2011-02-21,309.32,PLN
2011-02-22,307.83,PLN
2011-02-23,309.56,PLN
2011-02-24,308.02,PLN
2011-02-25,309.77,PLN
2011-02-28,313.08,PLN
2011-03-01,311.32,PLN
2011-03-02,311.99,PLN
2011-03-03,315.42,PLN
2011-03-04,317.17,PLN
2011-03-07,317.67,PLN
2011-03-08,317.93,PLN
2011-03-09,316.79,PLN
2011-03-10,315.68,PLN
2011-03-11,314.63,PLN
2011-03-14,314.25,PLN
2011-03-15,311.95,PLN
2011-03-16,310.39,PLN
2011-03-17,313.87,PLN
2011-03-18,315.34,PLN
2011-03-21,317.24,PLN
2011-03-22,314.81,PLN
2011-03-23,314.53,PLN
2011-03-24,315.51,PLN
2011-03-25,317.85,PLN
2011-03-28,318.47,PLN
2011-03-29,318.07,PLN
2011-03-30,318.20,PLN
2011-03-31,318.81,PLN
2011-04-01,322.83,PLN
2011-04-04,323.60,PLN
2011-04-05,324.35,PLN
2011-04-06,327.38,PLN
2011-04-07,326.76,PLN
2011-04-08,324.65,PLN
2011-04-11,324.69,PLN
2011-04-12,323.14,PLN
2011-04-13,325.51,PLN
2011-04-14,323.88,PLN
2011-04-15,324.14,PLN
2011-04-18,320.96,PLN
2011-04-19,322.91,PLN
2011-04-20,325.70,PLN
2011-04-21,324.53,PLN
2011-04-26,325.49,PLN
2011-04-27,324.54,PLN
2011-04-28,324.89,PLN
2011-04-29,324.23,PLN
2011-05-02,325.54,PLN
2011-05-04,322.92,PLN
2011-05-05,321.09,PLN
2011-05-06,321.51,PLN
2011-05-09,319.61,PLN
2011-05-10,321.89,PLN
2011-05-11,320.66,PLN
2011-05-12,318.96,PLN
2011-05-13,318.40,PLN
2011-05-16,319.37,PLN
2011-05-17,316.42,PLN
2011-05-18,318.13,PLN
2011-05-19,319.62,PLN
2011-05-20,320.25,PLN
2011-05-23,318.59,PLN
2011-05-24,319.68,PLN
2011-05-25,321.90,PLN
2011-05-26,322.42,PLN
2011-05-27,323.94,PLN
2011-05-30,324.46,PLN
2011-05-31,327.27,PLN
2011-06-01,326.30,PLN
2011-06-02,326.02,PLN
2011-06-03,324.67,PLN
2011-06-06,323.62,PLN
2011-06-07,325.47,PLN
2011-06-08,324.41,PLN
2011-06-09,323.93,PLN
2011-06-10,322.49,PLN
2011-06-13,322.52,PLN
2011-06-14,324.24,PLN
2011-06-15,323.64,PLN
2011-06-16,323.22,PLN
2011-06-17,324.55,PLN
2011-06-20,321.73,PLN
2011-06-21,321.96,PLN
2011-06-22,319.90,PLN
2011-06-24,319.56,PLN
2011-06-27,316.98,PLN
2011-06-28,316.90,PLN
2011-06-29,319.54,PLN
2011-06-30,319.65,PLN
2011-07-01,319.82,PLN
2011-07-04,319.58,PLN
2011-07-05,320.13,PLN
2011-07-06,318.15,PLN
2011-07-07,322.23,PLN
2011-07-08,320.79,PLN
2011-07-11,316.90,PLN
2011-07-12,315.40,PLN
2011-07-13,317.57,PLN
2011-07-14,315.80,PLN
2011-07-15,315.64,PLN
2011-07-18,309.88,PLN
2011-07-19,309.16,PLN
2011-07-20,309.73,PLN
2011-07-21,312.17,PLN
2011-07-22,313.38,PLN
2011-07-25,312.61,PLN
2011-07-26,312.54,PLN
2011-07-27,310.98,PLN
2011-07-28,312.33,PLN
2011-07-29,312.83,PLN
2011-08-01,311.68,PLN
2011-08-02,309.10,PLN
2011-08-03,300.17,PLN
2011-08-04,290.25,PLN
2011-08-05,284.32,PLN
2011-08-08,273.80,PLN
2011-08-09,264.51,PLN
2011-08-10,257.44,PLN
2011-08-11,265.87,PLN
2011-08-12,272.20,PLN
2011-08-16,277.45,PLN
2011-08-17,279.90,PLN
2011-08-18,266.93,PLN
2011-08-19,267.09,PLN
2011-08-22,271.55,PLN
2011-08-23,272.38,PLN
2011-08-24,272.12,PLN
2011-08-25,272.41,PLN
2011-08-26,273.08,PLN
2011-08-29,278.00,PLN
2011-08-30,281.17,PLN
2011-08-31,285.15,PLN
2011-09-01,281.41,PLN
2011-09-02,276.70,PLN
2011-09-05,266.81,PLN
2011-09-06,267.68,PLN
2011-09-07,274.09,PLN
2011-09-08,273.99,PLN
2011-09-09,266.06,PLN
2011-09-12,258.95,PLN
2011-09-13,260.73,PLN
2011-09-14,260.89,PLN
2011-09-15,266.69,PLN
2011-09-16,268.51,PLN
2011-09-19,265.67,PLN
2011-09-20,267.95,PLN
2011-09-21,268.08,PLN
2011-09-22,256.24,PLN
2011-09-23,254.09,PLN
2011-09-26,255.52,PLN
2011-09-27,261.76,PLN
2011-09-28,261.96,PLN
2011-09-29,262.84,PLN
2011-09-30,263.49,PLN
2011-10-03,260.21,PLN
2011-10-04,255.66,PLN
2011-10-05,259.21,PLN
2011-10-06,261.65,PLN
2011-10-07,262.91,PLN
2011-10-10,267.80,PLN
2011-10-11,268.43,PLN
2011-10-12,273.22,PLN
2011-10-13,270.63,PLN
2011-10-14,272.43,PLN
2011-10-17,271.19,PLN
2011-10-18,271.30,PLN
2011-10-19,271.36,PLN
2011-10-20,265.24,PLN
2011-10-21,271.36,PLN
2011-10-24,276.20,PLN
2011-10-25,274.28,PLN
2011-10-26,273.78,PLN
2011-10-27,279.51,PLN
2011-10-28,279.39,PLN
2011-10-31,276.67,PLN
2011-11-02,273.51,PLN
2011-11-03,276.22,PLN
2011-11-04,274.60,PLN
2011-11-07,275.15,PLN
2011-11-08,275.84,PLN
2011-11-09,270.62,PLN
2011-11-10,268.51,PLN
2011-11-14,270.16,PLN
2011-11-15,268.80,PLN
2011-11-16,269.99,PLN
2011-11-17,266.85,PLN
2011-11-18,263.34,PLN
2011-11-21,257.67,PLN
2011-11-22,257.80,PLN
2011-11-23,253.87,PLN
2011-11-24,253.70,PLN
2011-11-25,253.41,PLN
2011-11-28,257.28,PLN
2011-11-29,255.18,PLN
2011-11-30,262.88,PLN
2011-12-01,262.11,PLN
2011-12-02,262.17,PLN
2011-12-05,264.92,PLN
2011-12-06,260.91,PLN
2011-12-07,261.55,PLN
2011-12-08,259.01,PLN
2011-12-09,259.42,PLN
2011-12-12,255.46,PLN
2011-12-13,255.98,PLN
2011-12-14,254.61,PLN
2011-12-15,254.06,PLN
2011-12-16,250.32,PLN
2011-12-19,248.31,PLN
2011-12-20,250.29,PLN
2011-12-21,252.54,PLN
2011-12-22,252.39,PLN
2011-12-23,254.11,PLN
2011-12-27,254.46,PLN
2011-12-28,253.29,PLN
2011-12-29,254.71,PLN
2011-12-30,253.93,PLN
2012-01-02,257.03,PLN
2012-01-03,258.05,PLN
2012-01-04,256.52,PLN
2012-01-05,254.24,PLN
2012-01-09,252.49,PLN
2012-01-10,254.16,PLN
2012-01-11,253.60,PLN
2012-01-12,256.10,PLN
2012-01-13,255.58,PLN
2012-01-16,256.74,PLN
2012-01-17,259.81,PLN
2012-01-18,261.70,PLN
2012-01-19,263.51,PLN
2012-01-20,264.99,PLN
2012-01-23,265.54,PLN
2012-01-24,265.41,PLN
2012-01-25,265.15,PLN
2012-01-26,270.39,PLN
2012-01-27,270.76,PLN
2012-01-30,271.47,PLN
2012-01-31,274.04,PLN
2012-02-01,277.01,PLN
2012-02-02,278.22,PLN
2012-02-03,279.37,PLN
2012-02-06,282.39,PLN
2012-02-07,281.81,PLN
2012-02-08,282.86,PLN
2012-02-09,280.87,PLN
2012-02-10,277.62,PLN
2012-02-13,280.17,PLN
2012-02-14,279.08,PLN
2012-02-15,280.25,PLN
2012-02-16,279.32,PLN
2012-02-17,283.89,PLN
2012-02-20,283.91,PLN
2012-02-21,284.06,PLN
2012-02-22,281.67,PLN
2012-02-23,279.19,PLN
2012-02-24,280.69,PLN
2012-02-27,280.33,PLN
2012-02-28,281.66,PLN
2012-02-29,281.39,PLN
2012-03-01,281.46,PLN
2012-03-02,281.54,PLN
2012-03-05,278.21,PLN
2012-03-06,274.19,PLN
2012-03-07,276.01,PLN
2012-03-08,279.60,PLN
2012-03-09,279.51,PLN
2012-03-12,280.38,PLN
2012-03-13,281.70,PLN
2012-03-14,285.40,PLN
2012-03-15,286.19,PLN
2012-03-16,285.70,PLN
2012-03-19,284.12,PLN
2012-03-20,281.62,PLN
2012-03-21,281.05,PLN
2012-03-22,276.77,PLN
2012-03-23,278.47,PLN
2012-03-26,280.31,PLN
2012-03-27,282.10,PLN
2012-03-28,280.64,PLN
2012-03-29,276.41,PLN
2012-03-30,277.29,PLN
2012-04-02,279.06,PLN
2012-04-03,278.83,PLN
2012-04-04,274.61,PLN
2012-04-05,275.20,PLN
2012-04-10,271.71,PLN
2012-04-11,273.46,PLN
2012-04-12,276.28,PLN
2012-04-13,274.04,PLN
2012-04-16,273.74,PLN
2012-04-17,275.57,PLN
2012-04-18,273.55,PLN
2012-04-19,272.27,PLN
2012-04-20,270.63,PLN
2012-04-23,263.38,PLN
2012-04-24,264.92,PLN
2012-04-25,266.06,PLN
2012-04-26,268.34,PLN
2012-04-27,270.82,PLN
2012-04-30,271.07,PLN
2012-05-02,269.87,PLN
2012-05-04,267.86,PLN
2012-05-07,267.66,PLN
2012-05-08,263.62,PLN
2012-05-09,262.40,PLN
2012-05-10,263.55,PLN
2012-05-11,262.68,PLN
2012-05-14,257.32,PLN
2012-05-15,254.88,PLN
2012-05-16,254.60,PLN
2012-05-17,248.68,PLN
2012-05-18,248.90,PLN
2012-05-21,252.26,PLN
2012-05-22,253.72,PLN
2012-05-23,247.73,PLN
2012-05-24,246.90,PLN
2012-05-25,247.85,PLN
2012-05-28,248.96,PLN
2012-05-29,252.12,PLN
2012-05-30,249.82,PLN
2012-05-31,251.73,PLN
2012-06-01,248.60,PLN
2012-06-04,248.44,PLN
2012-06-05,244.66,PLN
2012-06-06,249.76,PLN
2012-06-08,254.32,PLN
2012-06-11,256.44,PLN
2012-06-12,260.97,PLN
2012-06-13,261.07,PLN
2012-06-14,260.55,PLN
2012-06-15,263.07,PLN
2012-06-18,263.24,PLN
2012-06-19,268.56,PLN
2012-06-20,267.91,PLN
2012-06-21,265.50,PLN
2012-06-22,264.84,PLN
2012-06-25,262.75,PLN
2012-06-26,265.83,PLN
2012-06-27,268.01,PLN
2012-06-28,264.76,PLN
2012-06-29,268.64,PLN
2012-07-02,267.97,PLN
2012-07-03,269.31,PLN
2012-07-04,269.12,PLN
2012-07-05,271.01,PLN
2012-07-06,270.04,PLN
2012-07-09,267.57,PLN
2012-07-10,267.57,PLN
2012-07-11,265.57,PLN
2012-07-12,264.15,PLN
2012-07-13,266.26,PLN
2012-07-16,266.77,PLN
2012-07-17,268.02,PLN
2012-07-18,267.93,PLN
2012-07-19,268.96,PLN
2012-07-20,267.07,PLN
2012-07-23,260.92,PLN
2012-07-24,261.65,PLN
2012-07-25,261.64,PLN
2012-07-26,261.67,PLN
2012-07-27,265.78,PLN
2012-07-30,267.30,PLN
2012-07-31,266.78,PLN
2012-08-01,266.60,PLN
2012-08-02,264.85,PLN
2012-08-03,268.60,PLN
2012-08-06,271.28,PLN
2012-08-07,271.64,PLN
2012-08-08,271.29,PLN
2012-08-09,275.28,PLN
2012-08-10,274.38,PLN
2012-08-13,274.25,PLN
2012-08-14,274.93,PLN
2012-08-16,276.95,PLN
2012-08-17,274.31,PLN
2012-08-20,273.32,PLN
2012-08-21,275.12,PLN
2012-08-22,274.01,PLN
2012-08-23,273.76,PLN
2012-08-24,273.98,PLN
2012-08-27,273.35,PLN
2012-08-28,272.63,PLN
2012-08-29,271.57,PLN
2012-08-30,270.29,PLN
2012-08-31,272.89,PLN
2012-09-03,273.81,PLN
2012-09-04,272.49,PLN
2012-09-05,273.53,PLN
2012-09-06,276.17,PLN
2012-09-07,278.78,PLN
2012-09-10,279.59,PLN
2012-09-11,280.06,PLN
2012-09-12,280.07,PLN
2012-09-13,280.61,PLN
2012-09-14,286.29,PLN
2012-09-17,285.54,PLN
2012-09-18,286.27,PLN
2012-09-19,287.37,PLN
2012-09-20,285.00,PLN
2012-09-21,284.87,PLN
2012-09-24,284.39,PLN
2012-09-25,285.87,PLN
2012-09-26,284.15,PLN
2012-09-27,286.51,PLN
2012-09-28,286.54,PLN
2012-10-01,289.08,PLN
2012-10-02,289.41,PLN
2012-10-03,289.14,PLN
2012-10-04,288.00,PLN
2012-10-05,291.84,PLN
2012-10-08,291.16,PLN
2012-10-09,289.81,PLN
2012-10-10,291.11,PLN
2012-10-11,291.12,PLN
2012-10-12,289.82,PLN
2012-10-15,290.36,PLN
2012-10-16,292.55,PLN
2012-10-17,292.35,PLN
2012-10-18,293.86,PLN
2012-10-19,289.10,PLN
2012-10-22,288.70,PLN
2012-10-23,285.43,PLN
2012-10-24,286.43,PLN
2012-10-25,286.42,PLN
2012-10-26,285.74,PLN
2012-10-29,285.15,PLN
2012-10-30,285.60,PLN
2012-10-31,285.94,PLN
2012-11-02,286.84,PLN
2012-11-05,286.47,PLN
2012-11-06,287.20,PLN
2012-11-07,285.28,PLN
2012-11-08,285.48,PLN
2012-11-09,284.45,PLN
2012-11-12,285.08,PLN
2012-11-13,286.28,PLN
2012-11-14,287.61,PLN
2012-11-15,287.55,PLN
2012-11-16,286.73,PLN
2012-11-19,290.46,PLN
2012-11-20,291.14,PLN
2012-11-21,290.36,PLN
2012-11-22,290.01,PLN
2012-11-23,290.97,PLN
2012-11-26,292.00,PLN
2012-11-27,292.80,PLN
2012-11-28,292.73,PLN
2012-11-29,293.79,PLN
2012-11-30,294.61,PLN
2012-12-03,296.04,PLN
2012-12-04,297.37,PLN
2012-12-05,298.57,PLN
2012-12-06,300.61,PLN
2012-12-07,298.46,PLN
2012-12-10,300.47,PLN
2012-12-11,304.23,PLN
