Data,Wartość dla NN Obligacji 2 (A),Waluta
2009-04-24,175.60,PLN
2009-04-27,175.45,PLN
2009-04-28,175.53,PLN
2009-04-29,175.97,PLN
2009-04-30,175.98,PLN
2009-05-04,175.69,PLN
2009-05-05,175.79,PLN
2009-05-06,175.56,PLN
2009-05-07,175.46,PLN
2009-05-08,175.32,PLN
2009-05-11,175.20,PLN
2009-05-12,175.30,PLN
2009-05-13,175.13,PLN
2009-05-14,174.88,PLN
2009-05-15,174.86,PLN
2009-05-18,175.08,PLN
2009-05-19,175.49,PLN
2009-05-20,175.82,PLN
2009-05-21,175.83,PLN
2009-05-22,175.55,PLN
2009-05-25,175.89,PLN
2009-05-26,175.79,PLN
2009-05-27,175.64,PLN
2009-05-28,176.04,PLN
2009-05-29,176.22,PLN
2009-06-01,176.36,PLN
2009-06-02,176.59,PLN
2009-06-03,176.48,PLN
2009-06-04,176.47,PLN
2009-06-05,176.24,PLN
2009-06-08,176.55,PLN
2009-06-09,176.84,PLN
2009-06-10,176.92,PLN
2009-06-12,176.45,PLN
2009-06-15,176.76,PLN
2009-06-16,176.77,PLN
2009-06-17,176.83,PLN
2009-06-18,176.69,PLN
2009-06-19,176.33,PLN
2009-06-22,176.21,PLN
2009-06-23,176.38,PLN
2009-06-24,176.53,PLN
2009-06-25,176.59,PLN
2009-06-26,176.72,PLN
2009-06-29,177.30,PLN
2009-06-30,177.63,PLN
2009-07-01,177.82,PLN
2009-07-02,178.14,PLN
2009-07-03,178.25,PLN
2009-07-06,178.18,PLN
2009-07-07,178.40,PLN
2009-07-08,178.77,PLN
2009-07-09,179.16,PLN
2009-07-10,178.98,PLN
2009-07-13,178.90,PLN
2009-07-14,179.04,PLN
2009-07-15,179.46,PLN
2009-07-16,179.53,PLN
2009-07-17,179.29,PLN
2009-07-20,179.74,PLN
2009-07-21,179.90,PLN
2009-07-22,179.91,PLN
2009-07-23,180.12,PLN
2009-07-24,180.01,PLN
2009-07-27,180.20,PLN
2009-07-28,179.86,PLN
2009-07-29,179.94,PLN
2009-07-30,180.25,PLN
2009-07-31,180.60,PLN
2009-08-03,181.02,PLN
2009-08-04,181.22,PLN
2009-08-05,180.93,PLN
2009-08-06,181.21,PLN
2009-08-07,181.05,PLN
2009-08-10,180.89,PLN
2009-08-11,180.85,PLN
2009-08-12,180.43,PLN
2009-08-13,180.55,PLN
2009-08-14,180.28,PLN
2009-08-17,180.20,PLN
2009-08-18,180.51,PLN
2009-08-19,180.47,PLN
2009-08-20,180.77,PLN
2009-08-21,180.88,PLN
2009-08-24,180.88,PLN
2009-08-25,180.91,PLN
2009-08-26,180.66,PLN
2009-08-27,180.68,PLN
2009-08-28,180.90,PLN
2009-08-31,180.94,PLN
2009-09-01,180.89,PLN
2009-09-02,180.75,PLN
2009-09-03,180.83,PLN
2009-09-04,180.71,PLN
2009-09-07,180.73,PLN
2009-09-08,180.64,PLN
2009-09-09,180.21,PLN
2009-09-10,179.55,PLN
2009-09-11,179.46,PLN
2009-09-14,179.37,PLN
2009-09-15,179.42,PLN
2009-09-16,180.80,PLN
2009-09-17,180.59,PLN
2009-09-18,180.41,PLN
2009-09-21,180.19,PLN
2009-09-22,180.14,PLN
2009-09-23,180.11,PLN
2009-09-24,180.88,PLN
2009-09-25,180.86,PLN
2009-09-28,180.70,PLN
2009-09-29,180.88,PLN
2009-09-30,180.93,PLN
2009-10-01,180.70,PLN
2009-10-02,180.42,PLN
2009-10-05,180.57,PLN
2009-10-06,180.81,PLN
2009-10-07,180.94,PLN
2009-10-08,181.03,PLN
2009-10-09,180.94,PLN
2009-10-12,180.91,PLN
2009-10-13,181.02,PLN
2009-10-14,181.40,PLN
2009-10-15,181.75,PLN
2009-10-16,181.75,PLN
2009-10-19,182.16,PLN
2009-10-20,182.44,PLN
2009-10-21,182.52,PLN
2009-10-22,182.23,PLN
2009-10-23,181.74,PLN
2009-10-26,182.05,PLN
2009-10-27,182.25,PLN
2009-10-28,182.01,PLN
2009-10-29,181.93,PLN
2009-10-30,182.34,PLN
2009-11-02,182.48,PLN
2009-11-03,182.60,PLN
2009-11-04,182.31,PLN
2009-11-05,182.64,PLN
2009-11-06,182.16,PLN
2009-11-09,182.70,PLN
2009-11-10,182.67,PLN
2009-11-12,182.73,PLN
2009-11-13,182.83,PLN
2009-11-16,182.86,PLN
2009-11-17,182.92,PLN
2009-11-18,182.65,PLN
2009-11-19,182.77,PLN
2009-11-20,182.60,PLN
2009-11-23,182.80,PLN
2009-11-24,182.87,PLN
2009-11-25,182.92,PLN
2009-11-26,182.91,PLN
2009-11-27,182.57,PLN
2009-11-30,182.93,PLN
2009-12-01,182.94,PLN
2009-12-02,182.94,PLN
2009-12-03,183.08,PLN
2009-12-04,183.03,PLN
2009-12-07,183.16,PLN
2009-12-08,182.80,PLN
2009-12-09,182.69,PLN
2009-12-10,182.82,PLN
2009-12-11,182.86,PLN
2009-12-14,182.98,PLN
2009-12-15,182.99,PLN
2009-12-16,182.89,PLN
2009-12-17,182.77,PLN
2009-12-18,182.94,PLN
2009-12-21,182.96,PLN
2009-12-22,183.05,PLN
2009-12-23,183.05,PLN
2009-12-28,183.15,PLN
2009-12-29,183.39,PLN
2009-12-30,183.16,PLN
2009-12-31,183.26,PLN
2010-01-04,183.35,PLN
2010-01-05,183.26,PLN
2010-01-06,183.83,PLN
2010-01-07,184.05,PLN
2010-01-08,184.31,PLN
2010-01-11,184.56,PLN
2010-01-12,184.83,PLN
2010-01-13,184.92,PLN
2010-01-14,184.65,PLN
2010-01-15,184.93,PLN
2010-01-18,185.50,PLN
2010-01-19,185.26,PLN
2010-01-20,185.83,PLN
2010-01-21,185.51,PLN
2010-01-22,185.55,PLN
2010-01-25,185.64,PLN
2010-01-26,185.59,PLN
2010-01-27,185.64,PLN
2010-01-28,185.83,PLN
2010-01-29,185.99,PLN
2010-02-01,186.49,PLN
2010-02-02,186.55,PLN
2010-02-03,186.57,PLN
2010-02-04,186.22,PLN
2010-02-05,186.07,PLN
2010-02-08,185.93,PLN
2010-02-09,186.06,PLN
2010-02-10,186.32,PLN
2010-02-11,186.40,PLN
2010-02-12,186.39,PLN
2010-02-15,186.57,PLN
2010-02-16,186.76,PLN
2010-02-17,186.75,PLN
2010-02-18,186.78,PLN
2010-02-19,186.87,PLN
2010-02-22,187.06,PLN
2010-02-23,187.17,PLN
2010-02-24,187.28,PLN
2010-02-25,187.51,PLN
2010-02-26,187.59,PLN
2010-03-01,188.02,PLN
2010-03-02,188.02,PLN
2010-03-03,187.95,PLN
2010-03-04,187.71,PLN
2010-03-05,187.92,PLN
2010-03-08,188.31,PLN
2010-03-09,188.37,PLN
2010-03-10,189.05,PLN
2010-03-11,189.20,PLN
2010-03-12,189.44,PLN
2010-03-15,190.13,PLN
2010-03-16,190.60,PLN
2010-03-17,190.87,PLN
2010-03-18,191.56,PLN
2010-03-19,190.51,PLN
2010-03-22,190.57,PLN
2010-03-23,191.05,PLN
2010-03-24,191.44,PLN
2010-03-25,191.36,PLN
2010-03-26,191.37,PLN
2010-03-29,191.63,PLN
2010-03-30,191.72,PLN
2010-03-31,191.91,PLN
2010-04-01,192.00,PLN
2010-04-06,191.93,PLN
2010-04-07,191.40,PLN
2010-04-08,191.30,PLN
2010-04-09,191.59,PLN
2010-04-12,191.89,PLN
2010-04-13,192.07,PLN
2010-04-14,192.15,PLN
2010-04-15,192.28,PLN
2010-04-16,192.37,PLN
2010-04-19,191.98,PLN
2010-04-20,192.30,PLN
2010-04-21,192.38,PLN
2010-04-22,192.23,PLN
2010-04-23,192.31,PLN
2010-04-26,192.45,PLN
2010-04-27,192.04,PLN
2010-04-28,191.51,PLN
2010-04-29,191.91,PLN
2010-04-30,192.60,PLN
2010-05-04,191.65,PLN
2010-05-05,191.05,PLN
2010-05-06,190.89,PLN
2010-05-07,190.76,PLN
2010-05-10,191.70,PLN
2010-05-11,192.70,PLN
2010-05-12,192.26,PLN
2010-05-13,192.74,PLN
2010-05-14,191.99,PLN
2010-05-17,192.43,PLN
2010-05-18,192.25,PLN
2010-05-19,192.62,PLN
2010-05-20,192.25,PLN
2010-05-21,191.86,PLN
2010-05-24,192.31,PLN
2010-05-25,191.19,PLN
2010-05-26,191.61,PLN
2010-05-27,192.21,PLN
2010-05-28,192.37,PLN
2010-05-31,192.34,PLN
2010-06-01,192.05,PLN
2010-06-02,192.36,PLN
2010-06-04,192.19,PLN
2010-06-07,192.23,PLN
2010-06-08,192.12,PLN
2010-06-09,192.19,PLN
2010-06-10,192.33,PLN
2010-06-11,192.25,PLN
2010-06-14,192.66,PLN
2010-06-15,192.62,PLN
2010-06-16,192.47,PLN
2010-06-17,192.54,PLN
2010-06-18,192.22,PLN
2010-06-21,192.11,PLN
2010-06-22,192.16,PLN
2010-06-23,191.62,PLN
2010-06-24,191.45,PLN
2010-06-25,191.30,PLN
2010-06-28,191.73,PLN
2010-06-29,191.83,PLN
2010-06-30,192.18,PLN
2010-07-01,192.33,PLN
2010-07-02,192.57,PLN
2010-07-05,192.89,PLN
2010-07-06,193.13,PLN
2010-07-07,193.30,PLN
2010-07-08,193.34,PLN
2010-07-09,193.11,PLN
2010-07-12,193.19,PLN
2010-07-13,192.78,PLN
2010-07-14,192.51,PLN
2010-07-15,192.92,PLN
2010-07-16,193.03,PLN
2010-07-19,192.77,PLN
2010-07-20,192.96,PLN
2010-07-21,192.97,PLN
2010-07-22,193.19,PLN
2010-07-23,193.37,PLN
2010-07-26,193.40,PLN
2010-07-27,193.87,PLN
2010-07-28,193.63,PLN
2010-07-29,193.76,PLN
2010-07-30,193.59,PLN
2010-08-02,193.51,PLN
2010-08-03,193.38,PLN
2010-08-04,193.60,PLN
2010-08-05,193.77,PLN
2010-08-06,193.76,PLN
2010-08-09,193.73,PLN
2010-08-10,193.78,PLN
2010-08-11,193.98,PLN
2010-08-12,193.59,PLN
2010-08-13,193.89,PLN
2010-08-16,194.44,PLN
2010-08-17,195.07,PLN
2010-08-18,195.52,PLN
2010-08-19,195.36,PLN
2010-08-20,196.99,PLN
2010-08-23,196.94,PLN
2010-08-24,196.69,PLN
2010-08-25,196.68,PLN
2010-08-26,196.45,PLN
2010-08-27,196.13,PLN
2010-08-30,196.36,PLN
2010-08-31,196.33,PLN
2010-09-01,196.27,PLN
2010-09-02,196.02,PLN
2010-09-03,195.53,PLN
2010-09-06,195.35,PLN
2010-09-07,195.79,PLN
2010-09-08,195.97,PLN
2010-09-09,195.82,PLN
2010-09-10,196.00,PLN
2010-09-13,195.94,PLN
2010-09-14,196.15,PLN
2010-09-15,196.62,PLN
2010-09-16,196.72,PLN
2010-09-17,196.72,PLN
2010-09-20,196.43,PLN
2010-09-21,196.44,PLN
2010-09-22,196.58,PLN
2010-09-23,196.59,PLN
2010-09-24,196.64,PLN
2010-09-27,196.52,PLN
2010-09-28,197.06,PLN
2010-09-29,197.34,PLN
2010-09-30,197.53,PLN
2010-10-01,197.64,PLN
2010-10-04,197.51,PLN
2010-10-05,197.41,PLN
2010-10-06,197.71,PLN
2010-10-07,197.77,PLN
2010-10-08,197.62,PLN
2010-10-11,197.50,PLN
2010-10-12,197.42,PLN
2010-10-13,197.06,PLN
2010-10-14,197.02,PLN
2010-10-15,197.11,PLN
2010-10-18,196.95,PLN
2010-10-19,196.66,PLN
2010-10-20,196.87,PLN
2010-10-21,197.23,PLN
2010-10-22,196.88,PLN
2010-10-25,197.06,PLN
2010-10-26,196.70,PLN
2010-10-27,196.78,PLN
2010-10-28,196.98,PLN
2010-10-29,196.80,PLN
2010-11-02,196.79,PLN
2010-11-03,196.73,PLN
2010-11-04,197.04,PLN
2010-11-05,197.05,PLN
2010-11-08,197.20,PLN
2010-11-09,197.17,PLN
2010-11-10,197.28,PLN
2010-11-12,197.19,PLN
2010-11-15,196.97,PLN
2010-11-16,197.09,PLN
2010-11-17,196.85,PLN
2010-11-18,196.56,PLN
2010-11-19,196.43,PLN
2010-11-22,196.81,PLN
2010-11-23,196.86,PLN
2010-11-24,196.29,PLN
2010-11-25,195.85,PLN
2010-11-26,195.37,PLN
2010-11-29,195.37,PLN
2010-11-30,195.95,PLN
2010-12-01,196.50,PLN
2010-12-02,196.11,PLN
2010-12-03,196.69,PLN
2010-12-06,196.53,PLN
2010-12-07,196.76,PLN
2010-12-08,196.76,PLN
2010-12-09,196.71,PLN
2010-12-10,196.70,PLN
2010-12-13,196.77,PLN
2010-12-14,197.07,PLN
2010-12-15,196.93,PLN
2010-12-16,197.00,PLN
2010-12-17,197.17,PLN
2010-12-20,197.39,PLN
2010-12-21,197.19,PLN
2010-12-22,197.20,PLN
2010-12-23,197.04,PLN
2010-12-27,197.14,PLN
2010-12-28,197.20,PLN
2010-12-29,197.01,PLN
2010-12-30,196.98,PLN
2010-12-31,197.42,PLN
2011-01-03,196.69,PLN
2011-01-04,196.64,PLN
2011-01-05,196.39,PLN
2011-01-07,196.20,PLN
2011-01-10,196.11,PLN
2011-01-11,196.13,PLN
2011-01-12,195.69,PLN
2011-01-13,195.45,PLN
2011-01-14,195.46,PLN
2011-01-17,195.91,PLN
2011-01-18,195.39,PLN
2011-01-19,195.59,PLN
2011-01-20,195.56,PLN
2011-01-21,195.49,PLN
2011-01-24,195.96,PLN
2011-01-25,196.33,PLN
2011-01-26,196.22,PLN
2011-01-27,195.81,PLN
2011-01-28,195.68,PLN
2011-01-31,195.56,PLN
2011-02-01,195.95,PLN
2011-02-02,196.22,PLN
2011-02-03,196.38,PLN
2011-02-04,196.06,PLN
2011-02-07,196.24,PLN
2011-02-08,196.27,PLN
2011-02-09,196.09,PLN
2011-02-10,196.07,PLN
2011-02-11,196.19,PLN
2011-02-14,196.36,PLN
2011-02-15,196.07,PLN
2011-02-16,195.85,PLN
2011-02-17,195.99,PLN
2011-02-18,196.22,PLN
2011-02-21,196.42,PLN
2011-02-22,196.26,PLN
2011-02-23,196.28,PLN
2011-02-24,196.14,PLN
2011-02-25,196.23,PLN
2011-02-28,196.82,PLN
2011-03-01,196.92,PLN
2011-03-02,196.65,PLN
2011-03-03,196.58,PLN
2011-03-04,196.51,PLN
2011-03-07,196.20,PLN
2011-03-08,196.00,PLN
2011-03-09,196.15,PLN
2011-03-10,196.16,PLN
2011-03-11,195.86,PLN
2011-03-14,196.72,PLN
2011-03-15,196.91,PLN
2011-03-16,196.98,PLN
2011-03-17,196.96,PLN
2011-03-18,197.16,PLN
2011-03-21,197.12,PLN
2011-03-22,197.01,PLN
2011-03-23,196.93,PLN
2011-03-24,197.06,PLN
2011-03-25,197.03,PLN
2011-03-28,197.09,PLN
2011-03-29,197.21,PLN
2011-03-30,197.20,PLN
2011-03-31,197.40,PLN
2011-04-01,197.45,PLN
2011-04-04,197.94,PLN
2011-04-05,198.16,PLN
2011-04-06,198.30,PLN
2011-04-07,198.59,PLN
2011-04-08,198.15,PLN
2011-04-11,197.87,PLN
2011-04-12,198.04,PLN
2011-04-13,197.97,PLN
2011-04-14,198.10,PLN
2011-04-15,198.17,PLN
2011-04-18,198.10,PLN
2011-04-19,198.30,PLN
2011-04-20,198.50,PLN
2011-04-21,198.79,PLN
2011-04-26,198.83,PLN
2011-04-27,198.82,PLN
2011-04-28,198.95,PLN
2011-04-29,199.04,PLN
2011-05-02,199.16,PLN
2011-05-04,199.26,PLN
2011-05-05,199.37,PLN
2011-05-06,199.56,PLN
2011-05-09,199.91,PLN
2011-05-10,199.90,PLN
2011-05-11,199.88,PLN
2011-05-12,199.92,PLN
2011-05-13,199.88,PLN
2011-05-16,199.95,PLN
2011-05-17,200.03,PLN
2011-05-18,200.29,PLN
2011-05-19,200.12,PLN
2011-05-20,200.30,PLN
2011-05-23,200.28,PLN
2011-05-24,200.29,PLN
2011-05-25,200.26,PLN
2011-05-26,200.18,PLN
2011-05-27,200.53,PLN
2011-05-30,200.56,PLN
2011-05-31,200.76,PLN
2011-06-01,200.95,PLN
2011-06-02,201.00,PLN
2011-06-03,201.28,PLN
2011-06-06,201.47,PLN
2011-06-07,201.65,PLN
2011-06-08,202.06,PLN
2011-06-09,202.27,PLN
2011-06-10,202.62,PLN
2011-06-13,202.61,PLN
2011-06-14,202.47,PLN
2011-06-15,202.35,PLN
2011-06-16,202.17,PLN
2011-06-17,202.26,PLN
2011-06-20,202.34,PLN
2011-06-21,202.79,PLN
2011-06-22,202.68,PLN
2011-06-24,202.88,PLN
2011-06-27,203.09,PLN
2011-06-28,203.03,PLN
2011-06-29,203.22,PLN
2011-06-30,203.58,PLN
2011-07-01,203.77,PLN
2011-07-04,203.83,PLN
2011-07-05,203.84,PLN
2011-07-06,203.81,PLN
2011-07-07,204.02,PLN
2011-07-08,204.13,PLN
2011-07-11,203.51,PLN
2011-07-12,203.19,PLN
2011-07-13,203.67,PLN
2011-07-14,203.93,PLN
2011-07-15,203.89,PLN
2011-07-18,203.78,PLN
2011-07-19,203.97,PLN
2011-07-20,204.15,PLN
2011-07-21,204.36,PLN
2011-07-22,204.20,PLN
2011-07-25,204.43,PLN
2011-07-26,204.58,PLN
2011-07-27,204.56,PLN
2011-07-28,204.68,PLN
2011-07-29,204.72,PLN
2011-08-01,204.83,PLN
2011-08-02,205.06,PLN
2011-08-03,205.18,PLN
2011-08-04,205.44,PLN
2011-08-05,205.00,PLN
2011-08-08,204.75,PLN
2011-08-09,204.22,PLN
2011-08-10,204.67,PLN
2011-08-11,203.98,PLN
2011-08-12,204.14,PLN
2011-08-16,205.04,PLN
2011-08-17,205.69,PLN
2011-08-18,205.85,PLN
2011-08-19,205.79,PLN
2011-08-22,206.16,PLN
2011-08-23,206.32,PLN
2011-08-24,206.18,PLN
2011-08-25,206.05,PLN
2011-08-26,206.10,PLN
2011-08-29,206.48,PLN
2011-08-30,206.64,PLN
2011-08-31,207.02,PLN
2011-09-01,206.99,PLN
2011-09-02,206.82,PLN
2011-09-05,207.22,PLN
2011-09-06,207.80,PLN
2011-09-07,207.63,PLN
2011-09-08,207.59,PLN
2011-09-09,206.93,PLN
2011-09-12,206.26,PLN
2011-09-13,206.32,PLN
2011-09-14,205.44,PLN
2011-09-15,206.05,PLN
2011-09-16,206.04,PLN
2011-09-19,204.99,PLN
2011-09-20,205.45,PLN
2011-09-21,204.92,PLN
2011-09-22,203.87,PLN
2011-09-23,204.29,PLN
2011-09-26,204.70,PLN
2011-09-27,205.80,PLN
2011-09-28,205.06,PLN
2011-09-29,205.28,PLN
2011-09-30,204.77,PLN
2011-10-03,204.69,PLN
2011-10-04,204.42,PLN
2011-10-05,205.27,PLN
2011-10-06,205.92,PLN
2011-10-07,206.59,PLN
2011-10-10,207.25,PLN
2011-10-11,207.01,PLN
2011-10-12,207.41,PLN
2011-10-13,207.25,PLN
2011-10-14,207.34,PLN
2011-10-17,207.72,PLN
2011-10-18,207.17,PLN
2011-10-19,207.48,PLN
2011-10-20,206.98,PLN
2011-10-21,207.48,PLN
2011-10-24,207.56,PLN
2011-10-25,207.79,PLN
2011-10-26,208.07,PLN
2011-10-27,208.87,PLN
2011-10-28,208.78,PLN
2011-10-31,208.53,PLN
2011-11-02,208.41,PLN
2011-11-03,208.80,PLN
2011-11-04,208.78,PLN
2011-11-07,208.74,PLN
2011-11-08,208.92,PLN
2011-11-09,208.57,PLN
2011-11-10,207.97,PLN
2011-11-14,208.10,PLN
2011-11-15,207.84,PLN
2011-11-16,207.99,PLN
2011-11-17,207.89,PLN
2011-11-18,208.12,PLN
2011-11-21,207.75,PLN
2011-11-22,207.72,PLN
2011-11-23,206.62,PLN
2011-11-24,206.16,PLN
2011-11-25,205.80,PLN
2011-11-28,206.45,PLN
2011-11-29,206.38,PLN
2011-11-30,207.43,PLN
2011-12-01,207.58,PLN
2011-12-02,208.10,PLN
2011-12-05,208.68,PLN
2011-12-06,208.40,PLN
2011-12-07,208.29,PLN
2011-12-08,207.97,PLN
2011-12-09,208.09,PLN
2011-12-12,207.91,PLN
2011-12-13,207.69,PLN
2011-12-14,207.57,PLN
2011-12-15,207.87,PLN
2011-12-16,208.01,PLN
2011-12-19,208.31,PLN
2011-12-20,208.48,PLN
2011-12-21,208.57,PLN
2011-12-22,208.68,PLN
2011-12-23,208.71,PLN
2011-12-27,208.73,PLN
2011-12-28,208.72,PLN
2011-12-29,208.65,PLN
2011-12-30,208.57,PLN
2012-01-02,208.93,PLN
2012-01-03,209.10,PLN
2012-01-04,208.69,PLN
2012-01-05,208.64,PLN
2012-01-09,209.09,PLN
2012-01-10,209.60,PLN
2012-01-11,210.03,PLN
2012-01-12,209.95,PLN
2012-01-13,209.77,PLN
2012-01-16,210.00,PLN
2012-01-17,210.23,PLN
2012-01-18,210.82,PLN
2012-01-19,211.30,PLN
2012-01-20,211.25,PLN
2012-01-23,211.77,PLN
2012-01-24,211.44,PLN
2012-01-25,211.34,PLN
2012-01-26,212.25,PLN
2012-01-27,212.35,PLN
2012-01-30,212.07,PLN
2012-01-31,212.79,PLN
2012-02-01,212.84,PLN
2012-02-02,212.85,PLN
2012-02-03,213.05,PLN
2012-02-06,212.92,PLN
2012-02-07,212.96,PLN
2012-02-08,213.07,PLN
2012-02-09,212.98,PLN
2012-02-10,212.83,PLN
2012-02-13,213.02,PLN
2012-02-14,213.17,PLN
2012-02-15,213.39,PLN
2012-02-16,213.37,PLN
2012-02-17,213.57,PLN
2012-02-20,213.90,PLN
2012-02-21,213.79,PLN
2012-02-22,213.48,PLN
2012-02-23,213.76,PLN
2012-02-24,214.02,PLN
2012-02-27,213.82,PLN
2012-02-28,214.20,PLN
2012-02-29,214.56,PLN
2012-03-01,214.92,PLN
2012-03-02,214.90,PLN
2012-03-05,214.88,PLN
2012-03-06,214.59,PLN
2012-03-07,214.58,PLN
2012-03-08,215.20,PLN
2012-03-09,216.17,PLN
2012-03-12,215.81,PLN
2012-03-13,215.81,PLN
2012-03-14,215.34,PLN
2012-03-15,215.28,PLN
2012-03-16,215.21,PLN
2012-03-19,215.47,PLN
2012-03-20,215.45,PLN
2012-03-21,215.21,PLN
2012-03-22,215.19,PLN
2012-03-23,215.26,PLN
2012-03-26,215.36,PLN
2012-03-27,215.31,PLN
2012-03-28,215.02,PLN
2012-03-29,214.93,PLN
2012-03-30,215.33,PLN
2012-04-02,215.51,PLN
2012-04-03,215.62,PLN
2012-04-04,215.27,PLN
2012-04-05,214.87,PLN
2012-04-10,214.80,PLN
2012-04-11,215.09,PLN
2012-04-12,215.17,PLN
2012-04-13,215.03,PLN
2012-04-16,214.86,PLN
2012-04-17,215.13,PLN
2012-04-18,215.15,PLN
2012-04-19,215.57,PLN
2012-04-20,215.75,PLN
2012-04-23,215.88,PLN
2012-04-24,216.26,PLN
2012-04-25,216.69,PLN
2012-04-26,216.90,PLN
2012-04-27,216.88,PLN
2012-04-30,216.83,PLN
2012-05-02,217.47,PLN
2012-05-04,217.89,PLN
2012-05-07,217.84,PLN
2012-05-08,217.45,PLN
2012-05-09,217.13,PLN
2012-05-10,217.11,PLN
2012-05-11,217.17,PLN
2012-05-14,216.49,PLN
2012-05-15,216.57,PLN
2012-05-16,216.55,PLN
2012-05-17,216.20,PLN
2012-05-18,216.36,PLN
2012-05-21,216.65,PLN
2012-05-22,216.81,PLN
2012-05-23,216.28,PLN
2012-05-24,216.60,PLN
2012-05-25,216.82,PLN
2012-05-28,216.81,PLN
2012-05-29,217.15,PLN
2012-05-30,216.66,PLN
2012-05-31,216.77,PLN
2012-06-01,216.89,PLN
2012-06-04,217.37,PLN
2012-06-05,217.47,PLN
2012-06-06,217.73,PLN
2012-06-08,218.12,PLN
2012-06-11,217.99,PLN
2012-06-12,217.88,PLN
2012-06-13,218.24,PLN
2012-06-14,218.33,PLN
2012-06-15,218.62,PLN
2012-06-18,218.68,PLN
2012-06-19,219.24,PLN
2012-06-20,219.53,PLN
2012-06-21,219.79,PLN
2012-06-22,219.86,PLN
2012-06-25,219.74,PLN
2012-06-26,219.81,PLN
2012-06-27,219.79,PLN
2012-06-28,219.64,PLN
2012-06-29,220.20,PLN
2012-07-02,220.31,PLN
2012-07-03,220.56,PLN
2012-07-04,220.66,PLN
2012-07-05,220.51,PLN
2012-07-06,220.36,PLN
2012-07-09,220.51,PLN
2012-07-10,220.70,PLN
2012-07-11,220.87,PLN
2012-07-12,221.58,PLN
2012-07-13,221.99,PLN
2012-07-16,222.24,PLN
2012-07-17,222.28,PLN
2012-07-18,222.72,PLN
2012-07-19,223.13,PLN
2012-07-20,222.86,PLN
2012-07-23,222.67,PLN
2012-07-24,222.31,PLN
2012-07-25,222.74,PLN
2012-07-26,223.24,PLN
2012-07-27,223.19,PLN
2012-07-30,223.37,PLN
2012-07-31,223.70,PLN
2012-08-01,223.85,PLN
2012-08-02,223.91,PLN
2012-08-03,224.51,PLN
2012-08-06,224.42,PLN
2012-08-07,223.96,PLN
2012-08-08,224.01,PLN
2012-08-09,223.66,PLN
2012-08-10,223.37,PLN
2012-08-13,223.39,PLN
2012-08-14,223.57,PLN
2012-08-16,223.60,PLN
2012-08-17,223.77,PLN
2012-08-20,224.01,PLN
2012-08-21,224.11,PLN
2012-08-22,224.09,PLN
2012-08-23,224.28,PLN
2012-08-24,224.29,PLN
2012-08-27,224.35,PLN
2012-08-28,224.55,PLN
2012-08-29,224.45,PLN
2012-08-30,224.50,PLN
2012-08-31,224.87,PLN
2012-09-03,225.24,PLN
2012-09-04,225.67,PLN
2012-09-05,225.50,PLN
2012-09-06,225.60,PLN
2012-09-07,225.62,PLN
2012-09-10,225.55,PLN
2012-09-11,225.68,PLN
2012-09-12,225.36,PLN
2012-09-13,225.71,PLN
2012-09-14,225.21,PLN
2012-09-17,224.80,PLN
2012-09-18,224.95,PLN
2012-09-19,224.96,PLN
2012-09-20,225.12,PLN
2012-09-21,225.23,PLN
2012-09-24,225.27,PLN
2012-09-25,225.51,PLN
2012-09-26,226.04,PLN
2012-09-27,226.57,PLN
2012-09-28,226.67,PLN
2012-10-01,226.56,PLN
2012-10-02,226.78,PLN
2012-10-03,226.66,PLN
2012-10-04,226.68,PLN
2012-10-05,227.01,PLN
2012-10-08,227.01,PLN
2012-10-09,227.04,PLN
2012-10-10,227.31,PLN
2012-10-11,227.74,PLN
2012-10-12,227.80,PLN
2012-10-15,228.03,PLN
2012-10-16,227.78,PLN
2012-10-17,228.10,PLN
2012-10-18,228.16,PLN
2012-10-19,228.85,PLN
2012-10-22,228.73,PLN
2012-10-23,228.79,PLN
2012-10-24,228.65,PLN
2012-10-25,228.70,PLN
2012-10-26,228.73,PLN
2012-10-29,228.47,PLN
2012-10-30,228.33,PLN
2012-10-31,228.81,PLN
2012-11-02,229.54,PLN
2012-11-05,230.48,PLN
2012-11-06,230.32,PLN
2012-11-07,231.12,PLN
2012-11-08,231.39,PLN
2012-11-09,232.12,PLN
2012-11-12,232.31,PLN
2012-11-13,232.27,PLN
2012-11-14,232.35,PLN
2012-11-15,232.40,PLN
2012-11-16,232.29,PLN
2012-11-19,232.34,PLN
2012-11-20,232.29,PLN
2012-11-21,232.45,PLN
2012-11-22,232.40,PLN
2012-11-23,232.43,PLN
2012-11-26,233.01,PLN
2012-11-27,233.37,PLN
2012-11-28,234.00,PLN
2012-11-29,233.87,PLN
2012-11-30,234.75,PLN
2012-12-03,234.28,PLN
2012-12-04,234.38,PLN
2012-12-05,234.42,PLN
2012-12-06,234.72,PLN
2012-12-07,235.43,PLN
2012-12-10,236.23,PLN
2012-12-11,236.50,PLN
2012-12-12,236.48,PLN
2012-12-13,236.14,PLN
2012-12-14,235.92,PLN
2012-12-17,235.97,PLN
2012-12-18,235.99,PLN
2012-12-19,236.31,PLN
2012-12-20,237.51,PLN
2012-12-21,238.09,PLN
2012-12-27,238.23,PLN
2012-12-28,238.29,PLN
2013-01-02,237.66,PLN
2013-01-03,236.78,PLN
2013-01-04,236.33,PLN
