Data,Wartość dla NN Akcji (A),Waluta
1998-03-11,100.00,PLN
1998-03-12,99.86,PLN
1998-03-13,100.45,PLN
1998-03-16,100.21,PLN
1998-03-17,100.21,PLN
1998-03-18,100.29,PLN
1998-03-19,100.67,PLN
1998-03-20,100.38,PLN
1998-03-21,100.23,PLN
1998-03-24,99.85,PLN
1998-03-25,99.30,PLN
1998-03-26,100.27,PLN
1998-03-27,99.14,PLN
1998-03-30,99.00,PLN
1998-03-31,97.81,PLN
1998-04-01,98.06,PLN
1998-04-02,97.57,PLN
1998-04-06,98.45,PLN
1998-04-07,101.02,PLN
1998-04-08,100.61,PLN
1998-04-09,99.64,PLN
1998-04-14,100.70,PLN
1998-04-15,101.00,PLN
1998-04-16,100.97,PLN
1998-04-17,100.14,PLN
1998-04-20,99.40,PLN
1998-04-21,97.78,PLN
1998-04-22,98.76,PLN
1998-04-23,99.39,PLN
1998-04-24,100.64,PLN
1998-04-27,102.05,PLN
1998-04-28,99.74,PLN
1998-04-29,99.88,PLN
1998-04-30,100.87,PLN
1998-05-04,101.42,PLN
1998-05-05,101.14,PLN
1998-05-06,100.28,PLN
1998-05-07,99.46,PLN
1998-05-08,98.52,PLN
1998-05-11,98.58,PLN
1998-05-12,98.05,PLN
1998-05-13,96.72,PLN
1998-05-14,95.83,PLN
1998-05-15,94.79,PLN
1998-05-18,94.63,PLN
1998-05-19,92.78,PLN
1998-05-20,92.38,PLN
1998-05-21,95.75,PLN
1998-05-22,95.31,PLN
1998-05-25,94.00,PLN
1998-05-26,91.76,PLN
1998-05-27,88.31,PLN
1998-05-28,87.00,PLN
1998-05-29,87.30,PLN
1998-06-01,83.84,PLN
1998-06-02,81.30,PLN
1998-06-03,84.08,PLN
1998-06-04,86.91,PLN
1998-06-05,89.04,PLN
1998-06-08,91.64,PLN
1998-06-09,90.49,PLN
1998-06-10,87.44,PLN
1998-06-15,83.61,PLN
1998-06-16,83.80,PLN
1998-06-17,87.06,PLN
1998-06-18,89.44,PLN
1998-06-19,87.70,PLN
1998-06-22,88.57,PLN
1998-06-23,88.63,PLN
1998-06-24,87.44,PLN
1998-06-25,88.23,PLN
1998-06-26,88.47,PLN
1998-06-29,88.12,PLN
1998-06-30,89.74,PLN
1998-07-01,90.16,PLN
1998-07-02,91.70,PLN
1998-07-03,92.44,PLN
1998-07-06,93.86,PLN
1998-07-07,95.14,PLN
1998-07-08,94.70,PLN
1998-07-09,93.26,PLN
1998-07-10,92.47,PLN
1998-07-13,94.29,PLN
1998-07-14,98.49,PLN
1998-07-15,98.80,PLN
1998-07-16,97.91,PLN
1998-07-17,100.29,PLN
1998-07-20,99.72,PLN
1998-07-21,100.70,PLN
1998-07-22,97.80,PLN
1998-07-23,96.75,PLN
1998-07-24,97.22,PLN
1998-07-27,96.48,PLN
1998-07-28,95.36,PLN
1998-07-29,94.25,PLN
1998-07-30,94.55,PLN
1998-07-31,95.23,PLN
1998-08-03,92.77,PLN
1998-08-04,92.30,PLN
1998-08-05,90.62,PLN
1998-08-06,90.63,PLN
1998-08-07,90.31,PLN
1998-08-10,90.87,PLN
1998-08-11,89.09,PLN
1998-08-12,87.40,PLN
1998-08-13,84.06,PLN
1998-08-14,84.21,PLN
1998-08-17,82.23,PLN
1998-08-18,85.12,PLN
1998-08-19,86.96,PLN
1998-08-20,86.63,PLN
1998-08-21,83.45,PLN
1998-08-24,81.64,PLN
1998-08-25,81.79,PLN
1998-08-26,79.42,PLN
1998-08-27,74.61,PLN
1998-08-28,68.97,PLN
1998-08-31,68.08,PLN
1998-09-01,64.40,PLN
1998-09-02,68.85,PLN
1998-09-03,69.28,PLN
1998-09-04,69.23,PLN
1998-09-07,72.25,PLN
1998-09-08,73.83,PLN
1998-09-09,74.25,PLN
1998-09-10,72.34,PLN
1998-09-11,69.35,PLN
1998-09-14,71.40,PLN
1998-09-15,71.17,PLN
1998-09-16,70.88,PLN
1998-09-17,69.37,PLN
1998-09-18,67.93,PLN
1998-09-21,67.16,PLN
1998-09-22,68.43,PLN
1998-09-23,70.12,PLN
1998-09-24,73.44,PLN
1998-09-25,71.07,PLN
1998-09-28,72.77,PLN
1998-09-29,72.14,PLN
1998-09-30,70.40,PLN
1998-10-01,66.55,PLN
1998-10-02,64.84,PLN
1998-10-05,65.25,PLN
1998-10-06,64.72,PLN
1998-10-07,66.46,PLN
1998-10-08,64.73,PLN
1998-10-09,63.72,PLN
1998-10-12,66.41,PLN
1998-10-13,65.52,PLN
1998-10-14,65.16,PLN
1998-10-15,65.71,PLN
1998-10-16,66.80,PLN
1998-10-19,66.08,PLN
1998-10-20,66.28,PLN
1998-10-21,66.87,PLN
1998-10-22,67.66,PLN
1998-10-23,69.63,PLN
1998-10-26,71.56,PLN
1998-10-27,73.08,PLN
1998-10-28,71.34,PLN
1998-10-29,70.93,PLN
1998-10-30,73.53,PLN
1998-11-02,76.39,PLN
1998-11-03,77.13,PLN
1998-11-04,77.36,PLN
1998-11-05,77.89,PLN
1998-11-06,77.73,PLN
1998-11-09,77.13,PLN
1998-11-10,74.91,PLN
1998-11-12,73.31,PLN
1998-11-13,73.85,PLN
1998-11-16,77.32,PLN
1998-11-17,76.27,PLN
1998-11-18,75.42,PLN
1998-11-19,74.06,PLN
1998-11-20,74.00,PLN
1998-11-23,74.96,PLN
1998-11-24,73.91,PLN
1998-11-25,71.84,PLN
1998-11-26,71.65,PLN
1998-11-27,69.82,PLN
1998-11-30,68.70,PLN
1998-12-01,67.13,PLN
1998-12-02,67.16,PLN
1998-12-03,67.59,PLN
1998-12-04,68.70,PLN
1998-12-07,71.22,PLN
1998-12-08,70.96,PLN
1998-12-09,70.82,PLN
1998-12-10,71.14,PLN
1998-12-11,69.64,PLN
1998-12-14,68.80,PLN
1998-12-15,69.36,PLN
1998-12-16,69.55,PLN
1998-12-17,69.80,PLN
1998-12-18,69.86,PLN
1998-12-21,70.08,PLN
1998-12-22,71.12,PLN
1998-12-23,73.16,PLN
1998-12-28,75.22,PLN
1998-12-29,75.22,PLN
1998-12-30,73.71,PLN
1998-12-31,73.99,PLN
1999-01-04,76.56,PLN
1999-01-05,77.24,PLN
1999-01-06,79.26,PLN
1999-01-07,82.12,PLN
1999-01-08,82.83,PLN
1999-01-11,84.04,PLN
1999-01-12,81.08,PLN
1999-01-13,75.43,PLN
1999-01-14,74.23,PLN
1999-01-15,72.96,PLN
1999-01-18,78.06,PLN
1999-01-19,78.12,PLN
1999-01-20,79.34,PLN
1999-01-21,81.99,PLN
1999-01-22,78.24,PLN
1999-01-25,76.38,PLN
1999-01-26,80.23,PLN
1999-01-27,80.58,PLN
1999-01-28,79.85,PLN
1999-01-29,82.34,PLN
1999-02-01,82.78,PLN
1999-02-02,81.54,PLN
1999-02-03,81.21,PLN
1999-02-04,82.35,PLN
1999-02-05,81.15,PLN
1999-02-08,80.99,PLN
1999-02-09,81.24,PLN
1999-02-10,80.32,PLN
1999-02-11,80.77,PLN
1999-02-12,81.93,PLN
1999-02-15,81.10,PLN
1999-02-16,81.45,PLN
1999-02-17,80.91,PLN
1999-02-18,79.88,PLN
1999-02-19,79.07,PLN
1999-02-22,79.25,PLN
1999-02-23,78.96,PLN
1999-02-24,77.56,PLN
1999-02-25,75.79,PLN
1999-02-26,75.18,PLN
1999-03-01,75.62,PLN
1999-03-02,74.93,PLN
1999-03-03,75.08,PLN
1999-03-04,74.73,PLN
1999-03-05,75.03,PLN
1999-03-08,76.09,PLN
1999-03-09,77.06,PLN
1999-03-10,76.92,PLN
1999-03-11,77.22,PLN
1999-03-12,78.80,PLN
1999-03-15,78.74,PLN
1999-03-16,77.70,PLN
1999-03-17,77.08,PLN
1999-03-18,77.40,PLN
1999-03-19,79.14,PLN
1999-03-22,79.97,PLN
1999-03-23,79.83,PLN
1999-03-24,76.76,PLN
1999-03-25,78.27,PLN
1999-03-26,79.17,PLN
1999-03-29,78.50,PLN
1999-03-30,79.51,PLN
1999-03-31,79.72,PLN
1999-04-01,81.16,PLN
1999-04-06,82.93,PLN
1999-04-07,83.84,PLN
1999-04-08,83.74,PLN
1999-04-09,84.00,PLN
1999-04-12,83.07,PLN
1999-04-13,83.46,PLN
1999-04-14,82.65,PLN
1999-04-15,82.48,PLN
1999-04-16,82.85,PLN
1999-04-19,85.29,PLN
1999-04-20,86.35,PLN
1999-04-21,86.60,PLN
1999-04-22,87.94,PLN
1999-04-23,87.89,PLN
1999-04-26,88.11,PLN
1999-04-27,87.89,PLN
1999-04-28,86.49,PLN
1999-04-29,85.75,PLN
1999-04-30,86.90,PLN
1999-05-04,88.65,PLN
1999-05-05,87.23,PLN
1999-05-06,87.58,PLN
1999-05-07,87.41,PLN
1999-05-10,86.79,PLN
1999-05-11,86.33,PLN
1999-05-12,86.34,PLN
1999-05-13,85.90,PLN
1999-05-14,86.00,PLN
1999-05-17,84.65,PLN
1999-05-18,86.82,PLN
1999-05-19,88.47,PLN
1999-05-20,88.68,PLN
1999-05-21,89.24,PLN
1999-05-24,89.23,PLN
1999-05-25,88.26,PLN
1999-05-26,88.74,PLN
1999-05-27,89.86,PLN
1999-05-28,88.33,PLN
1999-05-31,88.65,PLN
1999-06-01,88.81,PLN
1999-06-02,89.60,PLN
1999-06-07,90.47,PLN
1999-06-08,90.18,PLN
1999-06-09,90.72,PLN
1999-06-10,92.28,PLN
1999-06-11,94.22,PLN
1999-06-14,95.23,PLN
1999-06-15,95.18,PLN
1999-06-16,94.83,PLN
1999-06-17,95.72,PLN
1999-06-18,96.10,PLN
1999-06-21,96.84,PLN
1999-06-22,97.05,PLN
1999-06-23,96.37,PLN
1999-06-24,96.57,PLN
1999-06-25,96.93,PLN
1999-06-28,97.88,PLN
1999-06-29,97.26,PLN
1999-06-30,96.81,PLN
1999-07-01,98.41,PLN
1999-07-02,99.02,PLN
1999-07-05,99.65,PLN
1999-07-06,99.53,PLN
1999-07-07,98.78,PLN
1999-07-08,99.23,PLN
1999-07-09,99.51,PLN
1999-07-12,100.42,PLN
1999-07-13,99.38,PLN
1999-07-14,99.25,PLN
1999-07-15,99.97,PLN
1999-07-16,99.89,PLN
1999-07-19,99.55,PLN
1999-07-20,98.69,PLN
1999-07-21,96.62,PLN
1999-07-22,97.30,PLN
1999-07-23,96.72,PLN
1999-07-26,97.11,PLN
1999-07-27,96.15,PLN
1999-07-28,97.37,PLN
1999-07-29,98.00,PLN
1999-07-30,98.11,PLN
1999-08-02,98.96,PLN
1999-08-03,99.51,PLN
1999-08-04,98.84,PLN
1999-08-05,98.46,PLN
1999-08-06,98.38,PLN
1999-08-09,97.14,PLN
1999-08-10,96.18,PLN
1999-08-11,95.59,PLN
1999-08-12,96.69,PLN
1999-08-13,96.59,PLN
1999-08-16,96.99,PLN
1999-08-17,96.43,PLN
1999-08-18,96.48,PLN
1999-08-19,96.43,PLN
1999-08-20,96.37,PLN
1999-08-23,97.12,PLN
1999-08-24,97.95,PLN
1999-08-25,98.46,PLN
1999-08-26,99.97,PLN
1999-08-27,99.21,PLN
1999-08-30,100.00,PLN
1999-08-31,99.14,PLN
1999-09-01,99.13,PLN
1999-09-02,98.92,PLN
1999-09-03,98.54,PLN
1999-09-06,98.91,PLN
1999-09-07,98.09,PLN
1999-09-08,97.24,PLN
1999-09-09,96.58,PLN
1999-09-10,96.87,PLN
1999-09-13,96.26,PLN
1999-09-14,94.76,PLN
1999-09-15,92.17,PLN
1999-09-16,90.92,PLN
1999-09-17,91.85,PLN
1999-09-20,91.75,PLN
1999-09-21,89.41,PLN
1999-09-22,88.06,PLN
1999-09-23,87.91,PLN
1999-09-24,86.11,PLN
1999-09-27,85.83,PLN
1999-09-28,85.93,PLN
1999-09-29,85.21,PLN
1999-09-30,84.88,PLN
1999-10-01,85.64,PLN
1999-10-04,85.81,PLN
1999-10-05,87.01,PLN
1999-10-06,87.60,PLN
1999-10-07,88.60,PLN
1999-10-08,88.28,PLN
1999-10-11,88.27,PLN
1999-10-12,87.31,PLN
1999-10-13,86.09,PLN
1999-10-14,86.38,PLN
1999-10-15,86.34,PLN
1999-10-18,84.69,PLN
1999-10-19,85.26,PLN
1999-10-20,87.14,PLN
1999-10-21,88.77,PLN
1999-10-22,88.89,PLN
1999-10-25,89.04,PLN
1999-10-26,88.35,PLN
1999-10-27,87.92,PLN
1999-10-28,88.42,PLN
1999-10-29,89.73,PLN
1999-11-02,89.63,PLN
1999-11-03,89.76,PLN
1999-11-04,89.08,PLN
1999-11-05,86.39,PLN
1999-11-08,86.29,PLN
1999-11-09,86.38,PLN
1999-11-10,86.47,PLN
1999-11-15,87.11,PLN
1999-11-16,87.32,PLN
1999-11-17,88.27,PLN
1999-11-18,89.23,PLN
1999-11-19,92.64,PLN
1999-11-22,94.61,PLN
1999-11-23,93.71,PLN
1999-11-24,93.98,PLN
1999-11-25,95.67,PLN
1999-11-26,96.27,PLN
1999-11-29,94.15,PLN
1999-11-30,94.80,PLN
1999-12-01,96.91,PLN
1999-12-02,97.00,PLN
1999-12-03,96.09,PLN
1999-12-06,96.60,PLN
1999-12-07,97.10,PLN
1999-12-08,99.35,PLN
1999-12-09,100.17,PLN
1999-12-10,101.51,PLN
1999-12-13,101.01,PLN
1999-12-14,100.95,PLN
1999-12-15,100.61,PLN
1999-12-16,100.45,PLN
1999-12-17,101.70,PLN
1999-12-20,103.29,PLN
1999-12-21,103.26,PLN
1999-12-22,105.04,PLN
1999-12-23,106.55,PLN
1999-12-27,109.52,PLN
1999-12-28,108.80,PLN
1999-12-29,110.27,PLN
1999-12-31,110.26,PLN
2000-01-03,115.71,PLN
2000-01-04,113.01,PLN
2000-01-05,109.78,PLN
2000-01-06,112.78,PLN
2000-01-07,118.09,PLN
2000-01-10,123.67,PLN
2000-01-11,123.88,PLN
2000-01-12,122.74,PLN
2000-01-13,125.95,PLN
2000-01-14,127.16,PLN
2000-01-17,126.11,PLN
2000-01-18,125.86,PLN
2000-01-19,122.90,PLN
2000-01-20,123.27,PLN
2000-01-21,123.55,PLN
2000-01-24,122.80,PLN
2000-01-25,118.80,PLN
2000-01-26,119.21,PLN
2000-01-27,120.49,PLN
2000-01-28,122.28,PLN
2000-01-31,121.17,PLN
2000-02-01,124.64,PLN
2000-02-02,126.25,PLN
2000-02-03,132.54,PLN
2000-02-04,134.54,PLN
2000-02-07,134.62,PLN
2000-02-08,136.88,PLN
2000-02-09,137.67,PLN
2000-02-10,133.99,PLN
2000-02-11,132.96,PLN
2000-02-14,131.64,PLN
2000-02-15,131.95,PLN
2000-02-16,133.55,PLN
2000-02-17,136.11,PLN
2000-02-18,138.50,PLN
2000-02-21,136.18,PLN
2000-02-22,140.21,PLN
2000-02-23,141.00,PLN
2000-02-24,143.06,PLN
2000-02-25,139.03,PLN
2000-02-28,134.54,PLN
2000-02-29,138.15,PLN
2000-03-01,141.51,PLN
2000-03-02,141.03,PLN
2000-03-03,142.12,PLN
2000-03-06,143.02,PLN
2000-03-07,141.84,PLN
2000-03-08,140.31,PLN
2000-03-09,143.25,PLN
2000-03-10,146.74,PLN
2000-03-13,141.12,PLN
2000-03-14,144.08,PLN
2000-03-15,141.87,PLN
2000-03-16,143.47,PLN
2000-03-17,144.54,PLN
2000-03-20,143.86,PLN
2000-03-21,143.35,PLN
2000-03-22,144.94,PLN
2000-03-23,145.50,PLN
2000-03-24,148.27,PLN
2000-03-27,149.31,PLN
2000-03-28,149.32,PLN
2000-03-29,148.49,PLN
2000-03-30,143.13,PLN
2000-03-31,142.79,PLN
2000-04-03,142.37,PLN
2000-04-04,139.83,PLN
2000-04-05,137.74,PLN
2000-04-06,138.93,PLN
2000-04-07,141.54,PLN
2000-04-10,143.11,PLN
2000-04-11,139.03,PLN
2000-04-12,139.83,PLN
2000-04-13,138.90,PLN
2000-04-14,138.41,PLN
2000-04-17,129.65,PLN
2000-04-18,133.03,PLN
2000-04-19,133.40,PLN
2000-04-20,132.84,PLN
2000-04-25,131.88,PLN
2000-04-26,132.95,PLN
2000-04-27,133.18,PLN
2000-04-28,135.57,PLN
2000-05-04,135.04,PLN
2000-05-05,132.84,PLN
2000-05-08,132.64,PLN
2000-05-09,132.52,PLN
2000-05-10,133.93,PLN
2000-05-11,135.57,PLN
2000-05-12,138.14,PLN
2000-05-15,137.61,PLN
2000-05-16,140.05,PLN
2000-05-17,139.86,PLN
2000-05-18,139.72,PLN
2000-05-19,138.76,PLN
2000-05-22,136.85,PLN
2000-05-23,135.45,PLN
2000-05-24,132.76,PLN
2000-05-25,133.89,PLN
2000-05-26,133.18,PLN
2000-05-29,134.49,PLN
2000-05-30,136.72,PLN
2000-05-31,138.20,PLN
2000-06-01,140.44,PLN
2000-06-02,141.91,PLN
2000-06-05,141.77,PLN
2000-06-06,138.77,PLN
2000-06-07,138.56,PLN
2000-06-08,139.55,PLN
2000-06-09,138.91,PLN
2000-06-12,138.53,PLN
2000-06-13,138.02,PLN
2000-06-14,139.78,PLN
2000-06-15,140.42,PLN
2000-06-16,139.98,PLN
2000-06-19,138.98,PLN
2000-06-20,140.04,PLN
2000-06-21,140.04,PLN
2000-06-23,139.98,PLN
2000-06-26,141.53,PLN
2000-06-27,142.52,PLN
2000-06-28,142.69,PLN
2000-06-29,140.90,PLN
2000-06-30,140.24,PLN
2000-07-03,140.30,PLN
2000-07-04,141.25,PLN
2000-07-05,141.04,PLN
2000-07-06,140.38,PLN
2000-07-07,140.82,PLN
2000-07-10,141.23,PLN
2000-07-11,140.47,PLN
2000-07-12,140.93,PLN
2000-07-13,141.02,PLN
2000-07-14,140.94,PLN
2000-07-17,141.61,PLN
2000-07-18,142.14,PLN
2000-07-19,142.62,PLN
2000-07-20,142.86,PLN
2000-07-21,143.26,PLN
2000-07-24,143.67,PLN
2000-07-25,142.72,PLN
2000-07-26,140.96,PLN
2000-07-27,139.18,PLN
2000-07-28,138.25,PLN
2000-07-31,137.73,PLN
2000-08-01,136.28,PLN
2000-08-02,137.28,PLN
2000-08-03,136.59,PLN
2000-08-04,137.20,PLN
2000-08-07,136.67,PLN
2000-08-08,137.18,PLN
2000-08-09,138.67,PLN
2000-08-10,138.13,PLN
2000-08-11,136.36,PLN
2000-08-14,136.44,PLN
2000-08-16,137.22,PLN
2000-08-17,135.18,PLN
2000-08-18,134.22,PLN
2000-08-21,133.07,PLN
2000-08-22,133.04,PLN
2000-08-23,134.00,PLN
2000-08-24,135.19,PLN
2000-08-25,136.31,PLN
2000-08-28,135.61,PLN
2000-08-29,135.32,PLN
2000-08-30,135.55,PLN
2000-08-31,136.31,PLN
2000-09-01,137.77,PLN
2000-09-04,137.67,PLN
2000-09-05,137.16,PLN
2000-09-06,136.57,PLN
2000-09-07,135.96,PLN
2000-09-08,135.15,PLN
2000-09-11,134.03,PLN
2000-09-12,134.38,PLN
2000-09-13,134.84,PLN
2000-09-14,135.59,PLN
2000-09-15,134.99,PLN
2000-09-18,134.43,PLN
2000-09-19,133.81,PLN
2000-09-20,133.29,PLN
2000-09-21,131.87,PLN
2000-09-22,128.40,PLN
2000-09-25,129.48,PLN
2000-09-26,127.23,PLN
2000-09-27,125.80,PLN
2000-09-28,124.99,PLN
2000-09-29,125.97,PLN
2000-10-02,125.82,PLN
2000-10-03,124.44,PLN
2000-10-04,123.47,PLN
2000-10-05,124.65,PLN
2000-10-06,124.23,PLN
2000-10-09,122.24,PLN
2000-10-10,121.62,PLN
2000-10-11,118.30,PLN
2000-10-12,117.80,PLN
2000-10-13,114.18,PLN
2000-10-16,117.96,PLN
2000-10-17,119.22,PLN
2000-10-18,116.66,PLN
2000-10-19,119.16,PLN
2000-10-20,121.35,PLN
2000-10-23,121.51,PLN
2000-10-24,121.81,PLN
2000-10-25,121.27,PLN
2000-10-26,120.18,PLN
2000-10-27,119.65,PLN
2000-10-30,118.92,PLN
2000-10-31,119.66,PLN
2000-11-02,121.81,PLN
2000-11-03,123.82,PLN
2000-11-06,125.95,PLN
2000-11-07,126.49,PLN
2000-11-08,126.17,PLN
2000-11-09,124.31,PLN
2000-11-10,123.19,PLN
2000-11-13,120.71,PLN
2000-11-14,122.47,PLN
2000-11-15,122.38,PLN
2000-11-16,122.50,PLN
2000-11-17,123.61,PLN
2000-11-20,124.30,PLN
2000-11-21,124.50,PLN
2000-11-22,123.28,PLN
2000-11-23,122.83,PLN
2000-11-24,125.57,PLN
2000-11-27,126.60,PLN
2000-11-28,125.45,PLN
2000-11-29,124.65,PLN
2000-11-30,123.29,PLN
2000-12-01,123.53,PLN
2000-12-04,122.06,PLN
2000-12-05,123.95,PLN
2000-12-06,125.75,PLN
2000-12-07,125.74,PLN
2000-12-08,126.70,PLN
2000-12-11,127.32,PLN
2000-12-12,128.04,PLN
2000-12-13,129.45,PLN
2000-12-14,131.48,PLN
2000-12-15,130.84,PLN
2000-12-18,131.84,PLN
2000-12-19,133.26,PLN
2000-12-20,130.68,PLN
2000-12-21,130.00,PLN
2000-12-22,132.50,PLN
2000-12-27,133.37,PLN
2000-12-28,132.65,PLN
2000-12-29,132.76,PLN
2001-01-02,130.96,PLN
2001-01-03,129.77,PLN
2001-01-04,131.72,PLN
2001-01-05,129.74,PLN
2001-01-08,127.97,PLN
2001-01-09,128.97,PLN
2001-01-10,127.51,PLN
2001-01-11,127.12,PLN
2001-01-12,128.27,PLN
2001-01-15,127.52,PLN
2001-01-16,126.86,PLN
2001-01-17,127.42,PLN
2001-01-18,128.01,PLN
2001-01-19,130.57,PLN
2001-01-22,129.08,PLN
2001-01-23,128.53,PLN
2001-01-24,127.82,PLN
2001-01-25,128.41,PLN
2001-01-26,127.96,PLN
2001-01-29,129.10,PLN
2001-01-30,129.69,PLN
2001-01-31,129.79,PLN
2001-02-01,130.36,PLN
2001-02-02,130.90,PLN
2001-02-05,128.01,PLN
2001-02-06,128.16,PLN
2001-02-07,125.73,PLN
2001-02-08,125.46,PLN
2001-02-09,125.41,PLN
2001-02-12,124.75,PLN
2001-02-13,126.38,PLN
2001-02-14,124.80,PLN
2001-02-15,126.75,PLN
2001-02-16,124.38,PLN
2001-02-19,123.31,PLN
2001-02-20,122.51,PLN
2001-02-21,120.84,PLN
2001-02-22,119.65,PLN
2001-02-23,119.51,PLN
2001-02-26,120.76,PLN
2001-02-27,118.62,PLN
2001-02-28,117.91,PLN
2001-03-01,115.20,PLN
2001-03-02,116.79,PLN
2001-03-05,117.66,PLN
2001-03-06,117.09,PLN
2001-03-07,115.52,PLN
2001-03-08,115.52,PLN
2001-03-09,112.65,PLN
2001-03-12,108.14,PLN
2001-03-13,108.67,PLN
2001-03-14,107.21,PLN
2001-03-15,109.58,PLN
2001-03-16,109.64,PLN
2001-03-19,110.33,PLN
2001-03-20,111.47,PLN
2001-03-21,110.84,PLN
2001-03-22,109.86,PLN
2001-03-23,111.07,PLN
2001-03-26,111.29,PLN
2001-03-27,111.16,PLN
2001-03-28,111.49,PLN
2001-03-29,110.69,PLN
2001-03-30,111.28,PLN
2001-04-02,110.51,PLN
2001-04-03,109.29,PLN
2001-04-04,108.50,PLN
2001-04-05,109.62,PLN
2001-04-06,110.46,PLN
2001-04-09,111.22,PLN
2001-04-10,112.47,PLN
2001-04-11,113.48,PLN
2001-04-12,113.02,PLN
2001-04-17,111.79,PLN
2001-04-18,114.63,PLN
2001-04-19,115.46,PLN
2001-04-20,115.66,PLN
2001-04-23,114.69,PLN
2001-04-24,114.75,PLN
2001-04-25,115.00,PLN
2001-04-26,116.06,PLN
2001-04-27,115.77,PLN
2001-04-30,114.78,PLN
2001-05-02,114.51,PLN
2001-05-04,113.58,PLN
2001-05-07,113.00,PLN
2001-05-08,111.90,PLN
2001-05-09,110.46,PLN
2001-05-10,112.48,PLN
2001-05-11,113.01,PLN
2001-05-14,113.54,PLN
2001-05-15,112.92,PLN
2001-05-16,111.71,PLN
2001-05-17,112.56,PLN
2001-05-18,113.01,PLN
2001-05-21,115.49,PLN
2001-05-22,117.20,PLN
2001-05-23,117.15,PLN
2001-05-24,117.19,PLN
2001-05-25,116.45,PLN
2001-05-28,116.67,PLN
2001-05-29,116.71,PLN
2001-05-30,116.28,PLN
2001-05-31,117.01,PLN
2001-06-01,116.99,PLN
2001-06-04,115.81,PLN
2001-06-05,116.54,PLN
2001-06-06,115.62,PLN
2001-06-07,114.03,PLN
2001-06-08,112.32,PLN
2001-06-11,110.75,PLN
2001-06-12,110.76,PLN
2001-06-13,110.94,PLN
2001-06-15,109.07,PLN
2001-06-18,107.85,PLN
2001-06-19,107.70,PLN
2001-06-20,105.98,PLN
2001-06-21,107.63,PLN
2001-06-22,107.80,PLN
2001-06-25,108.72,PLN
2001-06-26,107.05,PLN
2001-06-27,106.29,PLN
2001-06-28,106.25,PLN
2001-06-29,105.72,PLN
2001-07-02,105.25,PLN
2001-07-03,103.76,PLN
2001-07-04,103.62,PLN
2001-07-05,104.44,PLN
2001-07-06,105.92,PLN
2001-07-09,104.52,PLN
2001-07-10,102.60,PLN
2001-07-11,101.85,PLN
2001-07-12,104.10,PLN
2001-07-13,104.00,PLN
2001-07-16,105.37,PLN
2001-07-17,104.28,PLN
2001-07-18,104.60,PLN
2001-07-19,104.41,PLN
2001-07-20,101.97,PLN
2001-07-23,102.07,PLN
2001-07-24,99.90,PLN
2001-07-25,99.39,PLN
2001-07-26,101.21,PLN
2001-07-27,102.69,PLN
