Data,Wartość dla NN Stabilnego Wzrostu (A),Waluta
2017-11-14,274.31,PLN
2017-11-15,272.93,PLN
2017-11-16,273.09,PLN
2017-11-17,274.03,PLN
2017-11-20,274.68,PLN
2017-11-21,275.13,PLN
2017-11-22,275.48,PLN
2017-11-23,276.19,PLN
2017-11-24,275.57,PLN
2017-11-27,275.90,PLN
2017-11-28,275.89,PLN
2017-11-29,274.36,PLN
2017-11-30,273.49,PLN
2017-12-01,273.04,PLN
2017-12-04,273.69,PLN
2017-12-05,274.12,PLN
2017-12-06,273.85,PLN
2017-12-07,273.84,PLN
2017-12-08,274.23,PLN
2017-12-11,273.93,PLN
2017-12-12,274.53,PLN
2017-12-13,274.49,PLN
2017-12-14,275.11,PLN
2017-12-15,274.83,PLN
2017-12-18,276.08,PLN
2017-12-19,275.32,PLN
2017-12-20,275.34,PLN
2017-12-21,275.56,PLN
2017-12-22,275.28,PLN
2017-12-27,276.26,PLN
2017-12-28,276.35,PLN
2017-12-29,276.02,PLN
2018-01-03,276.25,PLN
2018-01-04,278.51,PLN
2018-01-05,278.78,PLN
2018-01-08,279.33,PLN
2018-01-09,278.45,PLN
2018-01-10,277.78,PLN
2018-01-11,278.41,PLN
2018-01-12,278.65,PLN
2018-01-15,278.76,PLN
2018-01-16,280.13,PLN
2018-01-17,280.33,PLN
2018-01-18,280.26,PLN
2018-01-19,280.51,PLN
2018-01-22,281.15,PLN
2018-01-23,281.60,PLN
2018-01-24,281.25,PLN
2018-01-25,280.13,PLN
2018-01-26,280.39,PLN
2018-01-29,280.30,PLN
2018-01-30,279.36,PLN
2018-01-31,279.25,PLN
2018-02-01,278.75,PLN
2018-02-02,278.16,PLN
2018-02-05,277.72,PLN
2018-02-06,274.81,PLN
2018-02-07,275.72,PLN
2018-02-08,274.63,PLN
2018-02-09,273.92,PLN
2018-02-12,274.70,PLN
2018-02-13,275.17,PLN
2018-02-14,275.80,PLN
2018-02-15,275.27,PLN
2018-02-16,274.90,PLN
2018-02-19,275.02,PLN
2018-02-20,275.05,PLN
2018-02-21,274.62,PLN
2018-02-22,275.24,PLN
2018-02-23,275.14,PLN
2018-02-26,275.22,PLN
2018-02-27,275.62,PLN
2018-02-28,274.13,PLN
2018-03-01,273.44,PLN
2018-03-02,272.65,PLN
2018-03-05,272.76,PLN
2018-03-06,273.15,PLN
2018-03-07,273.65,PLN
2018-03-08,272.75,PLN
2018-03-09,273.44,PLN
2018-03-12,273.85,PLN
2018-03-13,273.03,PLN
2018-03-14,272.69,PLN
2018-03-15,272.44,PLN
2018-03-16,271.44,PLN
2018-03-19,270.13,PLN
2018-03-20,270.39,PLN
2018-03-21,271.44,PLN
2018-03-22,270.44,PLN
2018-03-23,270.06,PLN
2018-03-26,269.29,PLN
2018-03-27,269.34,PLN
2018-03-28,268.26,PLN
2018-03-29,268.80,PLN
2018-04-03,269.20,PLN
2018-04-04,268.63,PLN
2018-04-05,269.66,PLN
2018-04-06,270.05,PLN
2018-04-09,270.39,PLN
2018-04-10,270.62,PLN
2018-04-11,270.58,PLN
2018-04-12,271.48,PLN
2018-04-13,271.23,PLN
2018-04-16,270.71,PLN
2018-04-17,270.71,PLN
2018-04-18,271.20,PLN
2018-04-19,271.53,PLN
2018-04-20,270.59,PLN
2018-04-23,270.17,PLN
2018-04-24,269.75,PLN
2018-04-25,269.51,PLN
2018-04-26,270.34,PLN
2018-04-27,270.30,PLN
2018-04-30,270.52,PLN
2018-05-02,270.39,PLN
2018-05-04,268.78,PLN
2018-05-07,268.40,PLN
2018-05-08,268.13,PLN
2018-05-09,269.01,PLN
2018-05-10,269.60,PLN
2018-05-11,270.73,PLN
2018-05-14,270.90,PLN
2018-05-15,269.42,PLN
2018-05-16,269.50,PLN
2018-05-17,268.98,PLN
2018-05-18,268.09,PLN
2018-05-21,269.05,PLN
2018-05-22,268.70,PLN
2018-05-23,267.12,PLN
2018-05-24,267.23,PLN
2018-05-25,267.25,PLN
2018-05-28,267.40,PLN
2018-05-29,266.32,PLN
2018-05-30,265.67,PLN
2018-06-01,266.66,PLN
2018-06-04,267.20,PLN
2018-06-05,268.46,PLN
2018-06-06,268.46,PLN
2018-06-07,268.93,PLN
2018-06-08,268.35,PLN
2018-06-11,268.01,PLN
2018-06-12,268.57,PLN
2018-06-13,268.02,PLN
2018-06-14,267.83,PLN
2018-06-15,266.41,PLN
2018-06-18,264.63,PLN
2018-06-19,263.80,PLN
2018-06-20,264.75,PLN
2018-06-21,264.90,PLN
2018-06-22,264.84,PLN
2018-06-25,264.60,PLN
2018-06-26,264.19,PLN
2018-06-27,264.34,PLN
2018-06-28,263.12,PLN
2018-06-29,264.44,PLN
2018-07-02,263.86,PLN
2018-07-03,264.84,PLN
2018-07-04,265.66,PLN
2018-07-05,265.26,PLN
2018-07-06,265.26,PLN
2018-07-09,265.03,PLN
2018-07-10,265.73,PLN
2018-07-11,265.16,PLN
2018-07-12,265.32,PLN
2018-07-13,265.20,PLN
2018-07-16,264.65,PLN
2018-07-17,264.84,PLN
2018-07-18,264.64,PLN
2018-07-19,264.92,PLN
2018-07-20,266.02,PLN
2018-07-23,266.77,PLN
2018-07-24,267.85,PLN
2018-07-25,268.43,PLN
2018-07-26,269.83,PLN
2018-07-27,269.48,PLN
2018-07-30,270.64,PLN
2018-07-31,269.95,PLN
2018-08-01,270.35,PLN
2018-08-02,269.47,PLN
2018-08-03,269.74,PLN
2018-08-06,269.87,PLN
2018-08-07,269.92,PLN
2018-08-08,270.10,PLN
2018-08-09,270.60,PLN
2018-08-10,268.05,PLN
2018-08-13,268.30,PLN
2018-08-14,268.65,PLN
2018-08-16,268.56,PLN
2018-08-17,267.49,PLN
2018-08-20,268.02,PLN
2018-08-21,269.11,PLN
2018-08-22,269.31,PLN
2018-08-23,269.91,PLN
2018-08-24,269.66,PLN
2018-08-27,271.17,PLN
2018-08-28,271.42,PLN
2018-08-29,271.20,PLN
2018-08-30,270.49,PLN
2018-08-31,269.79,PLN
2018-09-03,269.66,PLN
2018-09-04,268.51,PLN
2018-09-05,267.78,PLN
2018-09-06,267.34,PLN
2018-09-07,266.20,PLN
2018-09-10,266.48,PLN
2018-09-11,266.19,PLN
2018-09-12,265.34,PLN
2018-09-13,266.05,PLN
2018-09-14,265.90,PLN
2018-09-17,265.38,PLN
2018-09-18,265.99,PLN
2018-09-19,266.68,PLN
2018-09-20,266.76,PLN
2018-09-21,266.69,PLN
2018-09-24,267.20,PLN
2018-09-25,267.55,PLN
2018-09-26,268.11,PLN
2018-09-27,268.37,PLN
2018-09-28,267.63,PLN
2018-10-01,267.48,PLN
2018-10-02,267.10,PLN
2018-10-03,267.65,PLN
2018-10-04,267.04,PLN
2018-10-05,266.78,PLN
2018-10-08,265.66,PLN
2018-10-09,266.24,PLN
2018-10-10,264.66,PLN
2018-10-11,263.41,PLN
2018-10-12,264.15,PLN
2018-10-15,263.93,PLN
2018-10-16,265.20,PLN
2018-10-17,264.70,PLN
2018-10-18,264.48,PLN
2018-10-19,264.67,PLN
2018-10-22,264.21,PLN
2018-10-23,263.13,PLN
2018-10-24,262.99,PLN
2018-10-25,262.86,PLN
2018-10-26,261.19,PLN
2018-10-29,261.71,PLN
2018-10-30,262.16,PLN
2018-10-31,263.18,PLN
2018-11-02,264.38,PLN
2018-11-05,265.33,PLN
2018-11-06,265.29,PLN
2018-11-07,266.43,PLN
2018-11-08,266.00,PLN
2018-11-09,265.06,PLN
2018-11-13,264.76,PLN
2018-11-14,264.95,PLN
2018-11-15,264.06,PLN
2018-11-16,262.59,PLN
2018-11-19,263.29,PLN
2018-11-20,262.48,PLN
2018-11-21,263.81,PLN
2018-11-22,264.23,PLN
2018-11-23,263.98,PLN
2018-11-26,263.50,PLN
2018-11-27,263.96,PLN
2018-11-28,265.00,PLN
2018-11-29,266.05,PLN
2018-11-30,265.67,PLN
2018-12-03,267.05,PLN
2018-12-04,267.44,PLN
2018-12-05,267.32,PLN
2018-12-06,265.72,PLN
2018-12-07,265.21,PLN
2018-12-10,264.38,PLN
2018-12-11,264.12,PLN
2018-12-12,265.46,PLN
2018-12-13,266.79,PLN
2018-12-14,266.61,PLN
2018-12-17,265.93,PLN
2018-12-18,266.75,PLN
2018-12-19,266.98,PLN
2018-12-20,266.17,PLN
2018-12-21,265.27,PLN
2018-12-27,265.13,PLN
2018-12-28,265.85,PLN
2019-01-02,266.72,PLN
2019-01-03,265.42,PLN
2019-01-04,266.49,PLN
2019-01-07,267.85,PLN
2019-01-08,267.66,PLN
2019-01-09,267.75,PLN
2019-01-10,267.76,PLN
2019-01-11,268.65,PLN
2019-01-14,268.51,PLN
2019-01-15,268.98,PLN
2019-01-16,269.37,PLN
2019-01-17,269.08,PLN
2019-01-18,269.44,PLN
2019-01-21,268.93,PLN
2019-01-22,268.72,PLN
2019-01-23,269.98,PLN
2019-01-24,270.02,PLN
2019-01-25,269.96,PLN
2019-01-28,269.26,PLN
2019-01-29,269.45,PLN
2019-01-30,268.96,PLN
2019-01-31,269.88,PLN
2019-02-01,270.01,PLN
2019-02-04,269.89,PLN
2019-02-05,270.56,PLN
2019-02-06,270.87,PLN
2019-02-07,269.58,PLN
2019-02-08,269.47,PLN
2019-02-11,269.24,PLN
2019-02-12,269.73,PLN
2019-02-13,268.88,PLN
2019-02-14,268.32,PLN
2019-02-15,268.92,PLN
2019-02-18,268.67,PLN
2019-02-19,268.61,PLN
2019-02-20,269.79,PLN
2019-02-21,269.05,PLN
2019-02-22,269.60,PLN
2019-02-25,269.53,PLN
2019-02-26,269.59,PLN
2019-02-27,268.60,PLN
2019-02-28,268.05,PLN
2019-03-01,268.19,PLN
2019-03-04,268.02,PLN
2019-03-05,267.82,PLN
2019-03-06,268.08,PLN
2019-03-07,267.75,PLN
2019-03-08,267.50,PLN
2019-03-11,267.48,PLN
2019-03-12,267.56,PLN
2019-03-13,268.00,PLN
2019-03-14,268.12,PLN
2019-03-15,268.96,PLN
2019-03-18,268.97,PLN
2019-03-19,269.02,PLN
2019-03-20,269.14,PLN
2019-03-21,269.20,PLN
2019-03-22,268.66,PLN
2019-03-25,268.31,PLN
2019-03-26,268.62,PLN
2019-03-27,268.24,PLN
2019-03-28,268.40,PLN
2019-03-29,268.68,PLN
2019-04-01,269.27,PLN
2019-04-02,270.14,PLN
2019-04-03,271.12,PLN
2019-04-04,270.53,PLN
2019-04-05,269.71,PLN
2019-04-08,269.89,PLN
2019-04-09,270.24,PLN
2019-04-10,270.90,PLN
2019-04-11,270.43,PLN
2019-04-12,270.14,PLN
2019-04-15,270.14,PLN
2019-04-16,270.32,PLN
2019-04-17,270.43,PLN
2019-04-18,270.04,PLN
2019-04-23,269.93,PLN
2019-04-24,270.01,PLN
2019-04-25,269.44,PLN
2019-04-26,269.97,PLN
2019-04-29,269.56,PLN
2019-04-30,268.39,PLN
2019-05-02,267.60,PLN
2019-05-06,266.96,PLN
2019-05-07,265.90,PLN
2019-05-08,265.60,PLN
2019-05-09,264.44,PLN
2019-05-10,264.88,PLN
2019-05-13,264.52,PLN
2019-05-14,264.38,PLN
2019-05-15,264.77,PLN
2019-05-16,265.16,PLN
2019-05-17,265.10,PLN
2019-05-20,264.82,PLN
2019-05-21,265.52,PLN
2019-05-22,266.30,PLN
2019-05-23,265.32,PLN
2019-05-24,265.62,PLN
2019-05-27,265.89,PLN
2019-05-28,266.32,PLN
2019-05-29,266.52,PLN
2019-05-30,267.16,PLN
2019-05-31,267.83,PLN
2019-06-03,267.96,PLN
2019-06-04,267.98,PLN
2019-06-05,268.00,PLN
2019-06-06,269.35,PLN
2019-06-07,270.16,PLN
2019-06-10,269.95,PLN
2019-06-11,270.48,PLN
2019-06-12,270.13,PLN
2019-06-13,271.03,PLN
2019-06-14,270.90,PLN
2019-06-17,270.46,PLN
2019-06-18,272.74,PLN
2019-06-19,272.34,PLN
2019-06-21,272.04,PLN
2019-06-24,272.72,PLN
2019-06-25,272.00,PLN
2019-06-26,272.12,PLN
2019-06-27,272.47,PLN
2019-06-28,272.10,PLN
2019-07-01,272.50,PLN
2019-07-02,272.95,PLN
2019-07-03,273.20,PLN
2019-07-04,273.58,PLN
2019-07-05,273.02,PLN
2019-07-08,273.26,PLN
2019-07-09,272.96,PLN
2019-07-10,272.70,PLN
2019-07-11,272.67,PLN
2019-07-12,272.58,PLN
2019-07-15,273.13,PLN
2019-07-16,272.83,PLN
2019-07-17,272.57,PLN
2019-07-18,273.00,PLN
2019-07-19,274.22,PLN
2019-07-22,274.38,PLN
2019-07-23,274.82,PLN
2019-07-24,275.32,PLN
2019-07-25,274.86,PLN
2019-07-26,274.59,PLN
2019-07-29,273.95,PLN
2019-07-30,273.55,PLN
2019-07-31,273.96,PLN
2019-08-01,273.07,PLN
2019-08-02,273.06,PLN
2019-08-05,272.15,PLN
2019-08-06,271.51,PLN
2019-08-07,271.39,PLN
2019-08-08,272.22,PLN
2019-08-09,271.54,PLN
2019-08-12,271.02,PLN
2019-08-13,272.53,PLN
2019-08-14,271.29,PLN
2019-08-16,271.03,PLN
2019-08-19,271.17,PLN
2019-08-20,271.59,PLN
2019-08-21,271.15,PLN
2019-08-22,270.94,PLN
2019-08-23,270.48,PLN
2019-08-26,270.78,PLN
2019-08-27,271.04,PLN
2019-08-28,270.23,PLN
2019-08-29,270.40,PLN
2019-08-30,272.38,PLN
2019-09-02,273.10,PLN
2019-09-03,272.23,PLN
2019-09-04,271.86,PLN
2019-09-05,271.44,PLN
2019-09-06,271.47,PLN
2019-09-09,272.38,PLN
2019-09-10,272.51,PLN
2019-09-11,272.95,PLN
2019-09-12,273.32,PLN
2019-09-13,273.21,PLN
2019-09-16,273.45,PLN
2019-09-17,272.84,PLN
2019-09-18,273.66,PLN
2019-09-19,273.17,PLN
2019-09-20,272.64,PLN
2019-09-23,271.82,PLN
2019-09-24,272.61,PLN
2019-09-25,271.99,PLN
2019-09-26,272.44,PLN
2019-09-27,272.84,PLN
2019-09-30,272.26,PLN
2019-10-01,271.83,PLN
2019-10-02,270.60,PLN
2019-10-03,271.09,PLN
2019-10-04,271.86,PLN
2019-10-07,271.71,PLN
2019-10-08,272.09,PLN
2019-10-09,272.12,PLN
2019-10-10,271.75,PLN
2019-10-11,272.27,PLN
2019-10-14,271.87,PLN
2019-10-15,271.64,PLN
2019-10-16,271.85,PLN
2019-10-17,272.13,PLN
2019-10-18,271.99,PLN
2019-10-21,272.59,PLN
2019-10-22,273.43,PLN
2019-10-23,273.65,PLN
2019-10-24,273.60,PLN
2019-10-25,272.80,PLN
2019-10-28,273.47,PLN
2019-10-29,274.09,PLN
2019-10-30,274.06,PLN
2019-10-31,273.65,PLN
2019-11-04,275.77,PLN
2019-11-05,275.83,PLN
2019-11-06,275.23,PLN
2019-11-07,275.15,PLN
2019-11-08,274.44,PLN
2019-11-12,274.35,PLN
2019-11-13,274.23,PLN
2019-11-14,273.90,PLN
2019-11-15,273.88,PLN
2019-11-18,273.97,PLN
2019-11-19,273.41,PLN
2019-11-20,272.99,PLN
2019-11-21,272.40,PLN
2019-11-22,272.65,PLN
2019-11-25,272.85,PLN
2019-11-26,272.84,PLN
2019-11-27,272.65,PLN
2019-11-28,272.44,PLN
2019-11-29,272.46,PLN
2019-12-02,271.48,PLN
2019-12-03,270.44,PLN
2019-12-04,270.38,PLN
2019-12-05,271.04,PLN
2019-12-06,270.66,PLN
2019-12-09,270.62,PLN
2019-12-10,270.26,PLN
2019-12-11,270.27,PLN
2019-12-12,271.52,PLN
2019-12-13,271.78,PLN
2019-12-16,271.81,PLN
2019-12-17,272.19,PLN
2019-12-18,272.24,PLN
2019-12-19,272.52,PLN
2019-12-20,272.47,PLN
2019-12-23,272.90,PLN
2019-12-27,273.27,PLN
2019-12-30,273.09,PLN
2020-01-02,274.45,PLN
2020-01-03,273.74,PLN
2020-01-07,273.26,PLN
2020-01-08,272.38,PLN
2020-01-09,273.65,PLN
2020-01-10,274.05,PLN
2020-01-13,274.40,PLN
2020-01-14,274.16,PLN
2020-01-15,273.64,PLN
2020-01-16,274.02,PLN
2020-01-17,274.07,PLN
2020-01-20,274.38,PLN
2020-01-21,273.77,PLN
2020-01-22,273.64,PLN
2020-01-23,273.77,PLN
2020-01-24,274.16,PLN
2020-01-27,272.41,PLN
2020-01-28,272.74,PLN
2020-01-29,272.94,PLN
2020-01-30,272.56,PLN
2020-01-31,272.45,PLN
2020-02-03,272.68,PLN
2020-02-04,273.77,PLN
2020-02-05,274.17,PLN
2020-02-06,274.14,PLN
2020-02-07,274.22,PLN
2020-02-10,273.93,PLN
2020-02-11,274.18,PLN
2020-02-12,274.51,PLN
2020-02-13,274.09,PLN
2020-02-14,274.40,PLN
2020-02-17,274.71,PLN
2020-02-18,274.92,PLN
2020-02-19,275.64,PLN
2020-02-20,275.16,PLN
2020-02-21,275.02,PLN
2020-02-24,272.64,PLN
2020-02-25,271.15,PLN
2020-02-26,270.96,PLN
2020-02-27,268.68,PLN
2020-02-28,266.67,PLN
2020-03-02,268.83,PLN
2020-03-03,270.86,PLN
2020-03-04,270.73,PLN
2020-03-05,269.60,PLN
2020-03-06,267.98,PLN
2020-03-09,263.59,PLN
2020-03-10,262.00,PLN
2020-03-11,258.14,PLN
2020-03-12,248.58,PLN
2020-03-13,249.48,PLN
2020-03-16,248.11,PLN
2020-03-17,254.04,PLN
2020-03-18,252.61,PLN
2020-03-19,254.63,PLN
2020-03-20,255.06,PLN
2020-03-23,252.12,PLN
2020-03-24,255.34,PLN
2020-03-25,254.90,PLN
2020-03-26,256.91,PLN
2020-03-27,256.28,PLN
2020-03-30,256.72,PLN
2020-03-31,258.31,PLN
2020-04-01,257.16,PLN
2020-04-02,257.55,PLN
2020-04-03,258.57,PLN
2020-04-06,260.65,PLN
2020-04-07,260.49,PLN
2020-04-08,260.82,PLN
2020-04-09,262.59,PLN
2020-04-14,264.79,PLN
2020-04-15,262.88,PLN
2020-04-16,263.56,PLN
2020-04-17,265.15,PLN
2020-04-20,265.31,PLN
2020-04-21,263.38,PLN
2020-04-22,265.28,PLN
2020-04-23,266.03,PLN
2020-04-24,265.05,PLN
2020-04-27,265.48,PLN
2020-04-28,265.33,PLN
2020-04-29,266.74,PLN
2020-04-30,267.37,PLN
2020-05-04,265.73,PLN
2020-05-05,266.27,PLN
2020-05-06,265.27,PLN
2020-05-07,266.06,PLN
2020-05-08,266.69,PLN
2020-05-11,266.43,PLN
2020-05-12,267.92,PLN
2020-05-13,267.49,PLN
2020-05-14,265.81,PLN
2020-05-15,265.72,PLN
2020-05-18,268.75,PLN
2020-05-19,268.38,PLN
2020-05-20,268.84,PLN
2020-05-21,268.28,PLN
2020-05-22,268.14,PLN
2020-05-25,269.32,PLN
2020-05-26,270.69,PLN
2020-05-27,269.89,PLN
2020-05-28,270.91,PLN
2020-05-29,271.05,PLN
2020-06-01,271.40,PLN
2020-06-02,271.27,PLN
2020-06-03,272.79,PLN
2020-06-04,273.46,PLN
2020-06-05,275.62,PLN
2020-06-08,275.61,PLN
2020-06-09,275.25,PLN
2020-06-10,275.05,PLN
2020-06-12,272.74,PLN
2020-06-15,270.85,PLN
2020-06-16,272.77,PLN
2020-06-17,273.24,PLN
2020-06-18,273.09,PLN
2020-06-19,273.52,PLN
2020-06-22,273.51,PLN
2020-06-23,274.51,PLN
2020-06-24,273.31,PLN
2020-06-25,273.81,PLN
2020-06-26,272.84,PLN
2020-06-29,273.12,PLN
2020-06-30,272.59,PLN
2020-07-01,273.35,PLN
2020-07-02,275.10,PLN
2020-07-03,275.32,PLN
2020-07-06,276.33,PLN
2020-07-07,275.19,PLN
2020-07-08,274.94,PLN
2020-07-09,274.62,PLN
2020-07-10,274.98,PLN
2020-07-13,275.14,PLN
2020-07-14,274.32,PLN
2020-07-15,275.12,PLN
2020-07-16,275.74,PLN
2020-07-17,275.88,PLN
2020-07-20,277.02,PLN
2020-07-21,277.46,PLN
2020-07-22,276.92,PLN
2020-07-23,276.39,PLN
2020-07-24,276.04,PLN
2020-07-27,277.20,PLN
2020-07-28,276.91,PLN
2020-07-29,277.16,PLN
2020-07-30,274.26,PLN
2020-07-31,275.34,PLN
2020-08-03,277.01,PLN
2020-08-04,277.15,PLN
2020-08-05,278.05,PLN
2020-08-06,277.81,PLN
2020-08-07,277.83,PLN
2020-08-10,278.15,PLN
2020-08-11,278.33,PLN
2020-08-12,278.62,PLN
2020-08-13,278.97,PLN
2020-08-14,278.65,PLN
2020-08-17,279.11,PLN
2020-08-18,278.70,PLN
2020-08-19,278.23,PLN
2020-08-20,277.70,PLN
2020-08-21,277.79,PLN
2020-08-24,278.75,PLN
2020-08-25,277.98,PLN
2020-08-26,278.98,PLN
2020-08-27,278.87,PLN
2020-08-28,278.34,PLN
2020-08-31,277.49,PLN
2020-09-01,276.61,PLN
2020-09-02,277.50,PLN
2020-09-03,276.53,PLN
2020-09-04,276.29,PLN
2020-09-07,276.65,PLN
2020-09-08,274.47,PLN
2020-09-09,276.53,PLN
2020-09-10,275.90,PLN
2020-09-11,276.05,PLN
2020-09-14,275.74,PLN
2020-09-15,275.23,PLN
2020-09-16,275.18,PLN
2020-09-17,275.24,PLN
2020-09-18,275.18,PLN
2020-09-21,273.08,PLN
2020-09-22,273.93,PLN
2020-09-23,273.18,PLN
2020-09-24,273.33,PLN
2020-09-25,274.25,PLN
2020-09-28,276.15,PLN
2020-09-29,276.20,PLN
2020-09-30,275.73,PLN
2020-10-01,275.32,PLN
2020-10-02,275.44,PLN
2020-10-05,277.08,PLN
2020-10-06,276.50,PLN
2020-10-07,276.92,PLN
2020-10-08,277.14,PLN
2020-10-09,277.32,PLN
2020-10-12,277.83,PLN
2020-10-13,277.89,PLN
2020-10-14,278.44,PLN
2020-10-15,277.41,PLN
2020-10-16,279.00,PLN
2020-10-19,278.57,PLN
2020-10-20,279.23,PLN
2020-10-21,278.61,PLN
2020-10-22,278.67,PLN
2020-10-23,278.39,PLN
2020-10-26,277.53,PLN
2020-10-27,277.51,PLN
2020-10-28,274.16,PLN
2020-10-29,273.58,PLN
2020-10-30,272.29,PLN
2020-11-02,274.11,PLN
2020-11-03,276.16,PLN
2020-11-04,277.33,PLN
2020-11-05,279.14,PLN
2020-11-06,280.85,PLN
2020-11-09,281.41,PLN
2020-11-10,280.85,PLN
2020-11-12,280.77,PLN
2020-11-13,280.04,PLN
2020-11-16,281.97,PLN
2020-11-17,281.47,PLN
2020-11-18,282.11,PLN
2020-11-19,281.57,PLN
2020-11-20,282.80,PLN
2020-11-23,283.24,PLN
2020-11-24,284.20,PLN
2020-11-25,284.21,PLN
2020-11-26,283.90,PLN
2020-11-27,284.39,PLN
2020-11-30,283.49,PLN
2020-12-01,284.11,PLN
2020-12-02,285.19,PLN
2020-12-03,285.18,PLN
2020-12-04,287.07,PLN
2020-12-07,287.38,PLN
2020-12-08,287.73,PLN
2020-12-09,288.00,PLN
2020-12-10,286.85,PLN
2020-12-11,285.70,PLN
2020-12-14,285.37,PLN
2020-12-15,286.33,PLN
2020-12-16,287.75,PLN
2020-12-17,287.72,PLN
2020-12-18,287.10,PLN
2020-12-21,285.56,PLN
2020-12-22,286.65,PLN
2020-12-23,287.79,PLN
2020-12-28,289.78,PLN
2020-12-29,290.67,PLN
2020-12-30,289.86,PLN
2021-01-04,291.55,PLN
2021-01-05,291.66,PLN
2021-01-07,294.18,PLN
2021-01-08,294.37,PLN
2021-01-11,293.89,PLN
2021-01-12,293.32,PLN
2021-01-13,292.69,PLN
2021-01-14,293.64,PLN
2021-01-15,292.12,PLN
2021-01-18,293.16,PLN
2021-01-19,292.38,PLN
2021-01-20,292.69,PLN
2021-01-21,291.45,PLN
2021-01-22,291.12,PLN
2021-01-25,290.40,PLN
2021-01-26,291.37,PLN
2021-01-27,289.86,PLN
2021-01-28,291.30,PLN
2021-01-29,290.33,PLN
2021-02-01,290.89,PLN
2021-02-02,290.73,PLN
2021-02-03,290.61,PLN
2021-02-04,290.45,PLN
2021-02-05,291.72,PLN
2021-02-08,291.57,PLN
2021-02-09,291.09,PLN
2021-02-10,290.41,PLN
2021-02-11,291.94,PLN
2021-02-12,291.27,PLN
2021-02-15,292.37,PLN
2021-02-16,293.50,PLN
2021-02-17,292.55,PLN
2021-02-18,291.33,PLN
2021-02-19,291.72,PLN
2021-02-22,290.93,PLN
2021-02-23,289.43,PLN
2021-02-24,290.47,PLN
2021-02-25,290.86,PLN
2021-02-26,289.21,PLN
2021-03-01,291.37,PLN
2021-03-02,291.68,PLN
2021-03-03,291.10,PLN
2021-03-04,290.83,PLN
2021-03-05,290.44,PLN
2021-03-08,291.53,PLN
2021-03-09,292.40,PLN
2021-03-10,293.06,PLN
2021-03-11,293.10,PLN
2021-03-12,293.53,PLN
2021-03-15,293.58,PLN
2021-03-16,293.10,PLN
2021-03-17,291.91,PLN
2021-03-18,292.76,PLN
2021-03-19,291.60,PLN
2021-03-22,291.57,PLN
2021-03-23,290.88,PLN
2021-03-24,290.63,PLN
2021-03-25,289.75,PLN
2021-03-26,291.43,PLN
2021-03-29,292.62,PLN
2021-03-30,292.63,PLN
2021-03-31,292.71,PLN
2021-04-01,293.14,PLN
2021-04-06,294.90,PLN
2021-04-07,294.41,PLN
2021-04-08,293.95,PLN
2021-04-09,293.65,PLN
2021-04-12,293.51,PLN
2021-04-13,293.71,PLN
2021-04-14,294.79,PLN
2021-04-15,294.90,PLN
2021-04-16,294.98,PLN
2021-04-19,293.87,PLN
2021-04-20,292.91,PLN
2021-04-21,292.77,PLN
2021-04-22,293.14,PLN
2021-04-23,293.21,PLN
2021-04-26,294.24,PLN
2021-04-27,294.14,PLN
2021-04-28,295.39,PLN
2021-04-29,295.93,PLN
2021-04-30,295.00,PLN
2021-05-04,293.79,PLN
2021-05-05,295.88,PLN
2021-05-06,295.79,PLN
2021-05-07,297.61,PLN
2021-05-10,298.49,PLN
2021-05-11,297.47,PLN
2021-05-12,296.96,PLN
2021-05-13,295.91,PLN
2021-05-14,296.44,PLN
2021-05-17,297.08,PLN
2021-05-18,297.52,PLN
2021-05-19,296.57,PLN
2021-05-20,297.51,PLN
2021-05-21,298.17,PLN
2021-05-24,297.97,PLN
2021-05-25,298.07,PLN
2021-05-26,298.91,PLN
2021-05-27,300.12,PLN
2021-05-28,301.21,PLN
2021-05-31,301.72,PLN
2021-06-01,301.49,PLN
2021-06-02,302.08,PLN
2021-06-04,302.35,PLN
2021-06-07,302.45,PLN
2021-06-08,301.89,PLN
2021-06-09,301.25,PLN
2021-06-10,302.16,PLN
2021-06-11,302.29,PLN
2021-06-14,303.37,PLN
2021-06-15,302.81,PLN
2021-06-16,302.42,PLN
2021-06-17,301.67,PLN
2021-06-18,301.66,PLN
2021-06-21,301.41,PLN
2021-06-22,301.57,PLN
2021-06-23,302.30,PLN
2021-06-24,303.90,PLN
2021-06-25,303.84,PLN
2021-06-28,303.77,PLN
2021-06-29,302.96,PLN
2021-06-30,301.81,PLN
2021-07-01,302.07,PLN
2021-07-02,302.28,PLN
2021-07-05,302.78,PLN
2021-07-06,302.20,PLN
2021-07-07,304.41,PLN
2021-07-08,302.55,PLN
2021-07-09,303.24,PLN
2021-07-12,303.53,PLN
2021-07-13,303.96,PLN
2021-07-14,304.24,PLN
2021-07-15,303.70,PLN
2021-07-16,303.85,PLN
2021-07-19,302.31,PLN
2021-07-20,303.14,PLN
2021-07-21,304.17,PLN
2021-07-22,303.67,PLN
2021-07-23,303.94,PLN
2021-07-26,304.21,PLN
2021-07-27,303.53,PLN
2021-07-28,304.32,PLN
2021-07-29,304.69,PLN
2021-07-30,304.48,PLN
2021-08-02,304.45,PLN
2021-08-03,304.57,PLN
2021-08-04,304.59,PLN
2021-08-05,304.51,PLN
2021-08-06,304.50,PLN
2021-08-09,305.08,PLN
2021-08-10,305.17,PLN
